ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
62361	"ENSG00000078618.21"	"NRDC"	chr1	-	51827795	51827869	51825286	51825382	51834016	51834073
62362	"ENSG00000078618.21"	"NRDC"	chr1	-	51836130	51836212	51834016	51834170	51840225	51840514
62363	"ENSG00000078618.21"	"NRDC"	chr1	-	51836368	51836438	51836130	51836212	51837486	51837620
62365	"ENSG00000078618.21"	"NRDC"	chr1	-	51837486	51837620	51836130	51836212	51840225	51840514
62367	"ENSG00000087095.13"	"NLK"	chr17	+	28185178	28185265	28172516	28172618	28191020	28191172
62368	"ENSG00000105755.8"	"ETHE1"	chr19	-	43511436	43511566	43508774	43508864	43526514	43526659
62379	"ENSG00000168566.13"	"SNRNP48"	chr6	+	7601335	7601524	7595026	7595101	7602622	7602744
62382	"ENSG00000100902.11"	"PSMA6"	chr14	+	35308913	35308995	35292316	35292552	35310739	35310895
62383	"ENSG00000100902.11"	"PSMA6"	chr14	+	35308913	35308995	35292316	35292552	35312880	35312899
62385	"ENSG00000100902.11"	"PSMA6"	chr14	+	35310739	35310895	35292316	35292552	35312880	35312899
62390	"ENSG00000240089.2"	"BMS1P3"	chr10	+	86998377	86998561	86994823	86994903	86999448	86999591
62391	"ENSG00000272508.1"	"AL136982.6"	chr10	+	87003087	87003421	87001635	87001736	87004324	87004360
62392	"ENSG00000148672.9"	"GLUD1"	chr10	-	87053341	87053404	87050201	87051870	87057690	87057782
62393	"ENSG00000148672.9"	"GLUD1"	chr10	-	87060687	87060825	87060160	87060241	87060914	87061052
62394	"ENSG00000148672.9"	"GLUD1"	chr10	-	87062655	87062835	87060914	87061052	87068062	87068157
62395	"ENSG00000148672.9"	"GLUD1"	chr10	-	87068062	87068157	87062655	87062835	87074550	87074614
62396	"ENSG00000148672.9"	"GLUD1"	chr10	-	87068062	87068157	87062655	87062835	87094324	87094843
62397	"ENSG00000148672.9"	"GLUD1"	chr10	-	87076575	87076656	87075967	87076023	87094324	87094843
62398	"ENSG00000122376.11"	"SHLD2"	chr10	+	87096933	87096989	87094160	87094788	87151349	87151634
62399	"ENSG00000122376.11"	"SHLD2"	chr10	+	87096933	87096989	87095195	87095248	87151349	87151634
62400	"ENSG00000122376.11"	"SHLD2"	chr10	+	87151349	87152879	87096933	87096989	87158047	87158155
62401	"ENSG00000122376.11"	"SHLD2"	chr10	+	87151349	87152879	87096933	87096989	87170477	87170672
62402	"ENSG00000122376.11"	"SHLD2"	chr10	+	87158047	87158155	87096933	87096989	87170477	87170672
62403	"ENSG00000122376.11"	"SHLD2"	chr10	+	87158047	87158155	87151349	87152879	87170477	87170672
62405	"ENSG00000124145.6"	"SDC4"	chr20	-	45333022	45333069	45330365	45330564	45335781	45335920
62406	"ENSG00000124145.6"	"SDC4"	chr20	-	45335781	45335920	45333022	45333069	45348324	45348424
62407	"ENSG00000143167.12"	"GPA33"	chr1	-	167063581	167063737	167055729	167055849	167068921	167069138
62408	"ENSG00000143167.12"	"GPA33"	chr1	-	167068921	167069138	167063581	167063737	167090244	167090326
62409	"ENSG00000143167.12"	"GPA33"	chr1	-	167073384	167073539	167068921	167069138	167090244	167090377
62412	"ENSG00000196693.15"	"ZNF33B"	chr10	-	42631928	42632024	42589106	42594699	42638473	42638551
62414	"ENSG00000196693.15"	"ZNF33B"	chr10	-	42632294	42632439	42631807	42632024	42638473	42638551
62415	"ENSG00000196693.15"	"ZNF33B"	chr10	-	42636919	42636972	42631928	42632024	42638473	42638521
62419	"ENSG00000136731.13"	"UGGT1"	chr2	+	128164729	128164825	128161137	128161268	128170287	128170390
62420	"ENSG00000136731.13"	"UGGT1"	chr2	+	128176813	128176898	128174772	128174858	128177831	128177920
62421	"ENSG00000136731.13"	"UGGT1"	chr2	+	128183674	128183789	128182129	128182290	128186682	128186799
62422	"ENSG00000197563.11"	"PIGN"	chr18	-	62056721	62056844	62045368	62045979	62072672	62072725
62423	"ENSG00000197563.11"	"PIGN"	chr18	-	62058815	62059020	62056721	62056844	62072672	62072725
62424	"ENSG00000197563.11"	"PIGN"	chr18	-	62059047	62059168	62056721	62056844	62072672	62072725
62432	"ENSG00000197563.11"	"PIGN"	chr18	-	62123506	62123544	62114560	62114639	62138242	62138298
62439	"ENSG00000197563.11"	"PIGN"	chr18	-	62163530	62163656	62161132	62161226	62187022	62187053
62456	"ENSG00000122218.16"	"COPA"	chr1	-	160340180	160340294	160335241	160335322	160343130	160343209
62459	"ENSG00000145014.17"	"TMEM44"	chr3	-	194604286	194604441	194587680	194588639	194610915	194611020
62460	"ENSG00000145014.17"	"TMEM44"	chr3	-	194604286	194604445	194587672	194588639	194610915	194610978
62461	"ENSG00000145014.17"	"TMEM44"	chr3	-	194604313	194604441	194588528	194588639	194610915	194611020
62462	"ENSG00000145014.17"	"TMEM44"	chr3	-	194616480	194616587	194615568	194615697	194616769	194616891
62463	"ENSG00000145014.17"	"TMEM44"	chr3	-	194616480	194616587	194615568	194615697	194623223	194623310
62464	"ENSG00000145014.17"	"TMEM44"	chr3	-	194616769	194616891	194615568	194615670	194623223	194623310
62465	"ENSG00000145014.17"	"TMEM44"	chr3	-	194616769	194616891	194615568	194615697	194623223	194623310
62466	"ENSG00000145014.17"	"TMEM44"	chr3	-	194616769	194616891	194616480	194616587	194623223	194623310
62467	"ENSG00000145014.17"	"TMEM44"	chr3	-	194617098	194617269	194615568	194615697	194623223	194623310
62470	"ENSG00000145014.17"	"TMEM44"	chr3	-	194625896	194625990	194615568	194615697	194628382	194628509
62472	"ENSG00000108854.16"	"SMURF2"	chr17	-	64551583	64551704	64547599	64547801	64554855	64554993
62475	"ENSG00000108854.16"	"SMURF2"	chr17	-	64598381	64598490	64593990	64594104	64606601	64606640
62477	"ENSG00000107789.16"	"MINPP1"	chr10	+	87513123	87513221	87508335	87508533	87521035	87521169
62478	"ENSG00000107789.16"	"MINPP1"	chr10	+	87513123	87513221	87508335	87508533	87552081	87553460
62479	"ENSG00000107789.16"	"MINPP1"	chr10	+	87521035	87521169	87508335	87508533	87552081	87553460
62480	"ENSG00000107789.16"	"MINPP1"	chr10	+	87521035	87521169	87513123	87513221	87552081	87553460
62483	"ENSG00000198682.13"	"PAPSS2"	chr10	+	87727283	87727489	87715731	87715843	87741234	87741370
62484	"ENSG00000198682.13"	"PAPSS2"	chr10	+	87745001	87745231	87743372	87743641	87745831	87747705
62485	"ENSG00000162585.17"	"FAAP20"	chr1	-	2186003	2186249	2184477	2185513	2186837	2187206
62490	"ENSG00000138138.13"	"ATAD1"	chr10	-	87767672	87767723	87756788	87756922	87776320	87776427
62491	"ENSG00000138138.13"	"ATAD1"	chr10	-	87770951	87771041	87767672	87767723	87776320	87776427
62492	"ENSG00000138138.13"	"ATAD1"	chr10	-	87776320	87776427	87770951	87771041	87784469	87784670
62493	"ENSG00000138138.13"	"ATAD1"	chr10	-	87776320	87776427	87770951	87771041	87790309	87790430
62494	"ENSG00000138138.13"	"ATAD1"	chr10	-	87784469	87784670	87770951	87771041	87790309	87790430
62495	"ENSG00000138138.13"	"ATAD1"	chr10	-	87784469	87784670	87776320	87776427	87790309	87790430
62496	"ENSG00000171862.11"	"PTEN"	chr10	+	87925512	87925557	87894024	87894109	87931045	87931089
62497	"ENSG00000171862.11"	"PTEN"	chr10	+	87952117	87952259	87933012	87933251	87957852	87958019
62498	"ENSG00000171862.11"	"PTEN"	chr10	+	87957852	87958019	87933012	87933251	87960893	87961118
62499	"ENSG00000224745.1"	"AC063965.2"	chr10	+	87880071	87880110	87878691	87879023	87880299	87880427
62505	"ENSG00000161904.12"	"LEMD2"	chr6	-	33778241	33778387	33777137	33777239	33780099	33780179
62506	"ENSG00000161904.12"	"LEMD2"	chr6	-	33781076	33781153	33780001	33780179	33784351	33784427
62510	"ENSG00000170906.16"	"NDUFA3"	chr19	+	54105933	54106011	54102876	54103188	54106810	54106961
62513	"ENSG00000265794.5"	"AC005899.4"	chr17	+	32350276	32350326	32324430	32324525	32351738	32351912
62514	"ENSG00000129317.14"	"PUS7L"	chr12	-	43731704	43731758	43718992	43730702	43736380	43736661
62515	"ENSG00000129317.14"	"PUS7L"	chr12	-	43736380	43736661	43731704	43731758	43742456	43742555
62516	"ENSG00000129317.14"	"PUS7L"	chr12	-	43738309	43738391	43736380	43736661	43742456	43742555
62517	"ENSG00000129317.14"	"PUS7L"	chr12	-	43742456	43742555	43738309	43738391	43746045	43746238
62518	"ENSG00000129317.14"	"PUS7L"	chr12	-	43748449	43748609	43746045	43746238	43754335	43754442
62519	"ENSG00000129317.14"	"PUS7L"	chr12	-	43754335	43754442	43748449	43748609	43755216	43755261
62527	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104288930	104289040	104286681	104287109	104313244	104313317
62528	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104288930	104289040	104286880	104287346	104290992	104291104
62530	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104288930	104289040	104286880	104287346	104313244	104313317
62533	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104290992	104291104	104286880	104287346	104311289	104311412
62534	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104290992	104291104	104286880	104287346	104313244	104313317
62536	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104290992	104291104	104288930	104289040	104313244	104313317
62540	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104311289	104311412	104286681	104287346	104313244	104313316
62541	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104311289	104311412	104287056	104287109	104313244	104313316
62543	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104311289	104311412	104290992	104291104	104313244	104313316
62544	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104321090	104321316	104319469	104319585	104325336	104325429
62545	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104325336	104325429	104321090	104321316	104326346	104326423
62546	"ENSG00000198431.16"	"TXNRD1"	chr12	+	104326346	104326423	104325336	104325429	104327514	104327574
62548	"ENSG00000230873.8"	"STMND1"	chr6	+	17120606	17120758	17114961	17115139	17129111	17129243
62552	"ENSG00000148677.6"	"ANKRD1"	chr10	-	90916170	90916269	90915781	90915880	90917731	90917830
62553	"ENSG00000180628.15"	"PCGF5"	chr10	+	91240483	91240580	91222688	91222983	91248504	91248560
62554	"ENSG00000180628.15"	"PCGF5"	chr10	+	91271637	91271697	91264430	91264520	91278268	91284329
62558	"ENSG00000172361.6"	"CFAP53"	chr18	-	50242899	50243116	50238602	50238705	50250757	50250976
62559	"ENSG00000172361.6"	"CFAP53"	chr18	-	50242899	50243116	50238602	50238705	50261063	50261237
62560	"ENSG00000107864.15"	"CPEB3"	chr10	-	92091829	92091944	92081319	92081501	92111075	92111194
62562	"ENSG00000198060.10"	"MARCH5"	chr10	+	92340672	92340803	92311134	92311337	92349348	92349423
62563	"ENSG00000198060.10"	"MARCH5"	chr10	+	92340672	92340803	92333506	92333625	92349348	92349423
62564	"ENSG00000198060.10"	"MARCH5"	chr10	+	92349670	92349837	92349348	92349532	92351090	92353964
62565	"ENSG00000119912.17"	"IDE"	chr10	-	92463730	92464003	92461190	92461252	92465675	92465843
62566	"ENSG00000119912.17"	"IDE"	chr10	-	92465675	92465843	92463730	92464003	92468878	92468990
62567	"ENSG00000119912.17"	"IDE"	chr10	-	92468878	92468990	92465675	92465843	92470253	92470345
62571	"ENSG00000119912.17"	"IDE"	chr10	-	92487195	92487318	92483254	92483337	92490492	92490595
62572	"ENSG00000119912.17"	"IDE"	chr10	-	92504793	92504897	92490492	92490595	92506441	92506522
62573	"ENSG00000119912.17"	"IDE"	chr10	-	92507574	92507666	92506441	92506522	92508112	92508205
62574	"ENSG00000119912.17"	"IDE"	chr10	-	92554721	92554769	92537365	92537550	92554880	92554917
62575	"ENSG00000119912.17"	"IDE"	chr10	-	92554880	92554917	92537365	92537550	92559033	92559215
62576	"ENSG00000119912.17"	"IDE"	chr10	-	92558793	92558922	92554880	92554917	92559033	92559215
62577	"ENSG00000119912.17"	"IDE"	chr10	-	92559033	92559215	92537365	92537550	92573921	92574067
62578	"ENSG00000138160.6"	"KIF11"	chr10	+	92616736	92616832	92613376	92613619	92621384	92621473
62579	"ENSG00000138160.6"	"KIF11"	chr10	+	92621384	92621473	92616736	92616832	92628807	92628895
62580	"ENSG00000138160.6"	"KIF11"	chr10	+	92630175	92630364	92628807	92628895	92632485	92632693
62581	"ENSG00000138160.6"	"KIF11"	chr10	+	92648211	92648434	92645362	92645642	92649834	92649986
62582	"ENSG00000221955.10"	"SLC12A8"	chr3	-	125088309	125088370	125082635	125084052	125091438	125091556
62583	"ENSG00000221955.10"	"SLC12A8"	chr3	-	125110188	125110335	125107480	125108126	125118768	125118856
62585	"ENSG00000221955.10"	"SLC12A8"	chr3	-	125135668	125135782	125120598	125120686	125177742	125177964
62588	"ENSG00000221955.10"	"SLC12A8"	chr3	-	125211298	125211394	125190374	125190521	125212699	125212765
62607	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93676652	93676691	93670769	93670848	93692008	93692093
62608	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93681479	93681598	93676652	93676691	93684055	93684098
62609	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93684055	93684098	93681479	93681598	93685245	93685359
62610	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93685245	93685359	93681479	93681598	93687403	93687449
62611	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93687403	93687449	93681479	93681598	93692645	93692729
62612	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93692008	93692093	93687403	93687449	93692645	93692729
62613	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93692645	93692729	93681479	93681598	93694860	93694937
62614	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93692645	93692729	93692008	93692093	93694860	93694937
62615	"ENSG00000148690.12"	"FRA10AC1"	chr10	-	93698135	93698181	93694860	93694937	93698300	93698396
62616	"ENSG00000176273.15"	"SLC35G1"	chr10	+	93898570	93898751	93893977	93894211	93900751	93903824
62617	"ENSG00000176273.15"	"SLC35G1"	chr10	+	93898570	93898751	93893990	93894160	93900751	93903824
62618	"ENSG00000176273.15"	"SLC35G1"	chr10	+	93898573	93898751	93893972	93894211	93900751	93903824
62619	"ENSG00000176273.15"	"SLC35G1"	chr10	+	93898573	93898751	93893972	93894211	93906251	93906385
62628	"ENSG00000173145.11"	"NOC3L"	chr10	-	94346424	94346556	94344852	94344933	94349249	94349378
62629	"ENSG00000173145.11"	"NOC3L"	chr10	-	94350112	94350288	94349249	94349378	94352309	94352403
62630	"ENSG00000173145.11"	"NOC3L"	chr10	-	94352895	94353057	94352309	94352403	94354962	94355093
62631	"ENSG00000173145.11"	"NOC3L"	chr10	-	94358082	94358215	94357173	94357331	94361664	94361872
62632	"ENSG00000173145.11"	"NOC3L"	chr10	-	94361323	94361561	94358082	94358215	94361664	94361872
62634	"ENSG00000172932.14"	"ANKRD13D"	chr11	+	67290321	67290446	67289933	67290213	67291475	67291521
62635	"ENSG00000172932.14"	"ANKRD13D"	chr11	+	67299057	67299124	67291990	67292180	67299529	67299611
62636	"ENSG00000172932.14"	"ANKRD13D"	chr11	+	67299826	67299888	67297932	67299611	67299992	67300034
62638	"ENSG00000125247.15"	"TMTC4"	chr13	-	100612397	100612510	100606357	100606427	100614315	100614430
62640	"ENSG00000125247.15"	"TMTC4"	chr13	-	100656380	100656468	100642210	100642311	100662963	100663180
62641	"ENSG00000125247.15"	"TMTC4"	chr13	-	100662963	100663180	100656380	100656468	100664220	100664336
62642	"ENSG00000125247.15"	"TMTC4"	chr13	-	100664220	100664336	100656380	100656468	100668578	100668794
62646	"ENSG00000204929.13"	"AC007389.1"	chr2	+	65971547	65971619	65921928	65922069	66072503	66072621
62647	"ENSG00000204929.13"	"AC007389.1"	chr2	+	66016268	66016409	65971547	65971619	66072503	66072621
62649	"ENSG00000204929.13"	"AC007389.1"	chr2	+	66094104	66094176	66085099	66085373	66131003	66131147
62651	"ENSG00000123411.15"	"IKZF4"	chr12	+	56019317	56019415	56018125	56018177	56023670	56023764
62652	"ENSG00000123411.15"	"IKZF4"	chr12	+	56019317	56019415	56018125	56018177	56025053	56025158
62653	"ENSG00000123411.15"	"IKZF4"	chr12	+	56021430	56021580	56019317	56019415	56023670	56023764
62654	"ENSG00000123411.15"	"IKZF4"	chr12	+	56023670	56023764	56018125	56018177	56025053	56025158
62655	"ENSG00000123411.15"	"IKZF4"	chr12	+	56023670	56023764	56019317	56019415	56024661	56024884
62656	"ENSG00000123411.15"	"IKZF4"	chr12	+	56023670	56023764	56019317	56019415	56025053	56025158
62658	"ENSG00000123411.15"	"IKZF4"	chr12	+	56024661	56024905	56019319	56019415	56025053	56025158
62661	"ENSG00000075292.19"	"ZNF638"	chr2	+	71332829	71333077	71331781	71331875	71334500	71334596
62662	"ENSG00000075292.19"	"ZNF638"	chr2	+	71334500	71334596	71276644	71276754	71348752	71349141
62663	"ENSG00000075292.19"	"ZNF638"	chr2	+	71334500	71334596	71276644	71276754	71355718	71355780
62666	"ENSG00000075292.19"	"ZNF638"	chr2	+	71334500	71334596	71331765	71331865	71355718	71355780
62669	"ENSG00000075292.19"	"ZNF638"	chr2	+	71334500	71334596	71331765	71331875	71355718	71355780
62670	"ENSG00000075292.19"	"ZNF638"	chr2	+	71341709	71341837	71331781	71331865	71348752	71349042
62676	"ENSG00000075292.19"	"ZNF638"	chr2	+	71363953	71364252	71363152	71363191	71365428	71365488
62677	"ENSG00000075292.19"	"ZNF638"	chr2	+	71368381	71368528	71365428	71365706	71369882	71370005
62679	"ENSG00000075292.19"	"ZNF638"	chr2	+	71388622	71388723	71380512	71380565	71393393	71393645
62680	"ENSG00000075292.19"	"ZNF638"	chr2	+	71403869	71403998	71401955	71402087	71405600	71405642
62681	"ENSG00000075292.19"	"ZNF638"	chr2	+	71408121	71408247	71406127	71406262	71418601	71418639
62683	"ENSG00000075292.19"	"ZNF638"	chr2	+	71424649	71424715	71418221	71418639	71428546	71428651
62684	"ENSG00000075292.19"	"ZNF638"	chr2	+	71426459	71427414	71424649	71424715	71428546	71428651
62686	"ENSG00000075292.19"	"ZNF638"	chr2	+	71428546	71428651	71418221	71418639	71431326	71431428
62688	"ENSG00000075292.19"	"ZNF638"	chr2	+	71431326	71431428	71426845	71427414	71433164	71433283
62699	"ENSG00000177853.14"	"ZNF518A"	chr10	+	96135169	96135289	96133582	96133648	96155325	96155398
62701	"ENSG00000177853.14"	"ZNF518A"	chr10	+	96151415	96151566	96133555	96133648	96155923	96156047
62702	"ENSG00000177853.14"	"ZNF518A"	chr10	+	96151415	96151566	96135169	96135289	96155325	96155398
62703	"ENSG00000177853.14"	"ZNF518A"	chr10	+	96155325	96155398	96133555	96133648	96155923	96156019
62705	"ENSG00000104859.15"	"CLASRP"	chr19	+	45052070	45052097	45040183	45040311	45052790	45053087
62706	"ENSG00000104859.15"	"CLASRP"	chr19	+	45052070	45052168	45039520	45040311	45052790	45052853
62707	"ENSG00000104859.15"	"CLASRP"	chr19	+	45068014	45068054	45067336	45067594	45068419	45068480
62708	"ENSG00000104859.15"	"CLASRP"	chr19	+	45068014	45068058	45067336	45067594	45068419	45068480
62709	"ENSG00000104859.15"	"CLASRP"	chr19	+	45068014	45068058	45067336	45067594	45069065	45069124
62710	"ENSG00000104859.15"	"CLASRP"	chr19	+	45068419	45068480	45067336	45067594	45069065	45069124
62712	"ENSG00000104859.15"	"CLASRP"	chr19	+	45069201	45069248	45069065	45069124	45070021	45070104
62718	"ENSG00000077147.16"	"TM9SF3"	chr10	-	96527212	96527289	96518109	96522330	96527412	96527496
62719	"ENSG00000077147.16"	"TM9SF3"	chr10	-	96559658	96559736	96552927	96553059	96561977	96562138
62720	"ENSG00000077147.16"	"TM9SF3"	chr10	-	96576633	96576829	96565303	96565426	96586733	96587012
62732	"ENSG00000196233.13"	"LCOR"	chr10	+	96833405	96833479	96832281	96832399	96907264	96907330
62733	"ENSG00000196233.13"	"LCOR"	chr10	+	96833405	96833479	96832979	96833122	96907264	96907330
62735	"ENSG00000196233.13"	"LCOR"	chr10	+	96944112	96944245	96907667	96907747	96952102	96952196
62736	"ENSG00000196233.13"	"LCOR"	chr10	+	96949007	96949295	96944112	96944245	96952102	96952196
62737	"ENSG00000196233.13"	"LCOR"	chr10	+	96952102	96952196	96907667	96907747	96954952	96955834
62738	"ENSG00000196233.13"	"LCOR"	chr10	+	96952102	96952196	96907667	96907747	96980792	96995959
62740	"ENSG00000269891.2"	"ARHGAP19-SLIT1"	chr10	-	97243967	97244159	97235216	97235315	97246271	97246337
62742	"ENSG00000269891.2"	"ARHGAP19-SLIT1"	chr10	-	97259401	97259628	97246271	97246337	97263419	97263629
62744	"ENSG00000186350.12"	"RXRA"	chr9	+	134401395	134401540	134374006	134374130	134401631	134401882
62748	"ENSG00000171314.9"	"PGAM1"	chr10	+	97430954	97431135	97430378	97430653	97432354	97432690
62751	"ENSG00000171311.13"	"EXOSC1"	chr10	-	97438662	97438703	97436395	97436551	97441170	97441259
62752	"ENSG00000171311.13"	"EXOSC1"	chr10	-	97438669	97438703	97436332	97436551	97441170	97441259
62754	"ENSG00000171311.13"	"EXOSC1"	chr10	-	97444753	97444877	97443236	97443311	97445731	97445833
62756	"ENSG00000158864.12"	"NDUFS2"	chr1	+	161203436	161203543	161202045	161202480	161206406	161206593
62758	"ENSG00000158864.12"	"NDUFS2"	chr1	+	161206406	161206597	161202045	161202480	161209192	161209306
62759	"ENSG00000158864.12"	"NDUFS2"	chr1	+	161210110	161210188	161209856	161209931	161210303	161210389
62760	"ENSG00000158864.12"	"NDUFS2"	chr1	+	161212350	161212480	161210110	161210710	161213379	161213412
62763	"ENSG00000249967.1"	"AL355315.1"	chr10	+	97662906	97662968	97656820	97656974	97664884	97664984
62764	"ENSG00000249967.1"	"AL355315.1"	chr10	+	97664884	97664984	97662906	97662968	97666437	97666571
62765	"ENSG00000249967.1"	"AL355315.1"	chr10	+	97666437	97666571	97662906	97662968	97667060	97667120
62767	"ENSG00000171160.18"	"MORN4"	chr10	-	97619586	97619683	97617207	97617322	97633346	97633500
62768	"ENSG00000155254.13"	"MARVELD1"	chr10	+	97715320	97715405	97714693	97715070	97715859	97715985
62770	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98156092	98156147	98134670	98134706	98162882	98162975
62771	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98156092	98156147	98134670	98134706	98163292	98163397
62772	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98162882	98162975	98134670	98134706	98163292	98163397
62773	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98162882	98162975	98134670	98134706	98186466	98186563
62774	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98162882	98162975	98134670	98134706	98208100	98209899
62775	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98162882	98162975	98156092	98156147	98163292	98163397
62776	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98163292	98163397	98134623	98134706	98186466	98186563
62777	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98163292	98163397	98134623	98134706	98208100	98209899
62778	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98163292	98163397	98162882	98162975	98186466	98186563
62779	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98163292	98163397	98162882	98162975	98208100	98209899
62780	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98186466	98186563	98134623	98134706	98208100	98209899
62781	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98186466	98186563	98162882	98162975	98208100	98209899
62785	"ENSG00000166024.13"	"R3HCC1L"	chr10	+	98231511	98231687	98208100	98209899	98234445	98234516
62786	"ENSG00000143947.13"	"RPS27A"	chr2	+	55233362	55233417	55232677	55232872	55234118	55234204
62787	"ENSG00000143947.13"	"RPS27A"	chr2	+	55233362	55233417	55232677	55232872	55234830	55234959
62788	"ENSG00000143947.13"	"RPS27A"	chr2	+	55234118	55234204	55232677	55232872	55234830	55234959
62789	"ENSG00000143947.13"	"RPS27A"	chr2	+	55234118	55234204	55233362	55233417	55234830	55234959
62790	"ENSG00000143947.13"	"RPS27A"	chr2	+	55234118	55234561	55233356	55233417	55234830	55234923
62804	"ENSG00000259288.7"	"BUB1B-PAK6"	chr15	+	40264442	40264528	40253177	40253289	40264780	40264890
62808	"ENSG00000107554.17"	"DNMBP"	chr10	-	99888824	99888953	99886299	99886632	99894945	99895050
62809	"ENSG00000107554.17"	"DNMBP"	chr10	-	99896266	99896397	99894945	99895050	99898085	99898285
62810	"ENSG00000107554.17"	"DNMBP"	chr10	-	99899918	99900066	99898742	99898760	99907994	99908094
62811	"ENSG00000107554.17"	"DNMBP"	chr10	-	99907994	99908094	99899918	99900066	99908952	99909146
62812	"ENSG00000107554.17"	"DNMBP"	chr10	-	99908952	99909146	99907994	99908094	99929607	99930996
62813	"ENSG00000107554.17"	"DNMBP"	chr10	-	99908952	99909146	99907994	99908094	99955213	99957205
62815	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100235666	100235764	100232297	100233371	100236849	100236969
62816	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100236849	100236969	100235666	100235764	100238021	100238231
62817	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100243697	100243772	100238021	100238231	100245798	100245913
62818	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100243697	100243777	100238021	100238231	100245798	100245913
62819	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100243697	100243777	100238021	100238231	100250247	100250332
62820	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100245798	100245913	100238021	100238231	100246794	100246935
62821	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100246794	100246935	100238021	100238231	100250247	100250332
62822	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100250247	100250332	100238021	100238231	100253420	100253539
62828	"ENSG00000099194.6"	"SCD"	chr10	+	100356531	100356764	100354426	100354632	100360733	100364826
62829	"ENSG00000267303.1"	"AC011511.4"	chr19	-	10318228	10318372	10317689	10317773	10319165	10319240
62832	"ENSG00000235823.3"	"OLMALINC"	chr10	+	100380982	100381109	100373567	100374134	100381215	100381448
62838	"ENSG00000111266.9"	"DUSP16"	chr12	-	12554535	12554659	12521080	12521463	12560765	12560886
62840	"ENSG00000111266.9"	"DUSP16"	chr12	-	12554535	12554659	12521080	12521463	12562116	12562863
62845	"ENSG00000119906.13"	"SLF2"	chr10	+	100929316	100929439	100925948	100926019	100929829	100929997
62846	"ENSG00000119906.13"	"SLF2"	chr10	+	100944025	100944128	100938594	100938736	100945329	100945506
62847	"ENSG00000119906.13"	"SLF2"	chr10	+	100945329	100945506	100944025	100944128	100947038	100947136
62848	"ENSG00000119906.13"	"SLF2"	chr10	+	100950075	100950207	100947759	100947847	100950675	100950753
62849	"ENSG00000119906.13"	"SLF2"	chr10	+	100950675	100950753	100950075	100950207	100956450	100956537
62850	"ENSG00000119906.13"	"SLF2"	chr10	+	100956450	100956537	100950675	100950753	100959427	100959496
62854	"ENSG00000111817.17"	"DSE"	chr6	+	116254839	116255002	116254206	116254383	116257215	116257337
62855	"ENSG00000111817.17"	"DSE"	chr6	+	116257215	116257337	116254172	116254295	116258445	116259240
62856	"ENSG00000111817.17"	"DSE"	chr6	+	116257215	116257337	116254206	116254383	116258445	116259240
62859	"ENSG00000111817.17"	"DSE"	chr6	+	116370869	116371121	116369846	116369927	116399197	116399666
62866	"ENSG00000274020.4"	"LINC01138"	chr1	-	148436443	148436564	148435145	148435232	148459601	148459959
62867	"ENSG00000274020.4"	"LINC01138"	chr1	-	148436443	148436564	148435145	148435354	148459601	148459959
