ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
61128	ENSG00000135486	HNRNPA1	chr12	+	54281794	54282105	54281794	54281911	54283826	54283967	61128	4777,4844,3925	125,0,0	6986,6384,7530	0,0,0	298	149	0.0000866834103181	0.0077942058785	0.95,1.0,1.0	1.0,1.0,1.0	-0.017
61129	ENSG00000135486	HNRNPA1	chr12	+	54281794	54282134	54281794	54281911	54283826	54283967	61129	4777,4717,3925	125,0,0	6986,6398,7530	0,0,0	298	149	0.0000757272746872	0.00708141044661	0.95,1.0,1.0	1.0,1.0,1.0	-0.017
61130	ENSG00000135486	HNRNPA1	chr12	+	54281794	54282134	54281794	54282105	54283826	54283967	61130	3323,2984,3026	0,127,0	4347,4111,4486	0,0,0	178	149	0.000461015294275	0.0269458820953	1.0,0.952,1.0	1.0,1.0,1.0	-0.016
61131	ENSG00000135486	HNRNPA1	chr12	+	54281804	54282138	54281804	54281896	54283826	54283967	61131	13991,12821,12454	30,197,1393	19542,18223,21619	2068,1873,2054	298	149	0	0	0.996,0.97,0.817	0.825,0.829,0.84	0.096
61133	ENSG00000135486	HNRNPA1	chr12	+	54281804	54282138	54281804	54281911	54283826	54283967	61133	4777,4717,3944	125,0,0	6986,6384,7530	0,0,0	298	149	0.0000776902900517	0.00721552785043	0.95,1.0,1.0	1.0,1.0,1.0	-0.017
61134	ENSG00000135486	HNRNPA1	chr12	+	54281804	54282138	54281804	54282105	54283826	54283967	61134	3443,3103,3145	0,127,0	4512,4234,4656	0,0,0	182	149	0.00056340395152	0.0311166741796	1.0,0.952,1.0	1.0,1.0,1.0	-0.016
61136	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282599	54282369	54282596	54283826	54283967	61136	120,86,19	50,6,4	171,162,175	1,3,5	152	149	0.00000000000392186283449	0.00000000412612116605	0.702,0.934,0.823	0.994,0.981,0.972	-0.163
61137	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282602	54282369	54282596	54283826	54283967	61137	184,131,136	50,6,4	208,203,232	1,3,5	155	149	0.00000000310336623066	0.0000019719280652	0.78,0.955,0.97	0.995,0.985,0.978	-0.084
61138	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282638	54282369	54282596	54283826	54283967	61138	1442,1257,1291	50,6,4	1946,1693,2076	1,3,5	191	149	0.000683754589026	0.0360866104111	0.957,0.994,0.996	0.999,0.998,0.997	-0.016
61150	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282602	54282369	54282599	54283826	54283967	61150	139,104,117	75,59,0	169,161,189	132,120,132	152	149	0.000791614502458	0.0402167588328	0.645,0.633,1.0	0.557,0.568,0.584	0.19
61151	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282611	54282369	54282599	54283826	54283967	61151	991,918,841	75,59,0	1388,1190,1515	132,120,132	161	149	0.0000000765926452262	0.0000311106721056	0.924,0.935,1.0	0.907,0.902,0.914	0.045
61152	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282638	54282369	54282599	54283826	54283967	61152	1396,1230,1271	75,59,0	1907,1651,2032	132,120,132	188	149	0.0000000140279923233	0.0000072602779301	0.937,0.943,1.0	0.92,0.916,0.924	0.04
61153	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282641	54282369	54282599	54283826	54283967	61153	1919,1680,1678	75,59,0	2537,2270,2736	132,120,132	191	149	0.000000010313091714	0.00000575533292982	0.952,0.957,1.0	0.937,0.937,0.942	0.031
61154	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282659	54282369	54282599	54283826	54283967	61154	3472,2966,2855	75,59,0	4654,4122,5030	132,120,132	209	149	0.0000000488808905574	0.0000213403327436	0.971,0.973,1.0	0.962,0.961,0.964	0.019
61155	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282662	54282369	54282599	54283826	54283967	61155	3629,3098,2972	75,59,0	4848,4384,5288	132,120,132	212	149	0.0000000685640945131	0.0000282066531639	0.971,0.974,1.0	0.963,0.963,0.966	0.018
61156	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282665	54282369	54282599	54283826	54283967	61156	3790,3230,3061	75,59,0	5066,4577,5506	132,120,132	215	149	0.0000000788359573178	0.0000315319511452	0.972,0.974,1.0	0.964,0.964,0.967	0.017
61157	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282674	54282369	54282599	54283826	54283967	61157	3854,3286,3121	75,59,0	5155,4673,5626	132,120,132	224	149	0.0000000867619498468	0.0000329474654161	0.972,0.974,1.0	0.963,0.963,0.966	0.018
61158	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282808	54282369	54282599	54283826	54283967	61158	3863,3296,3130	75,59,0	5175,4683,5642	132,120,132	298	149	0.0000000851335152374	0.0000325620867191	0.963,0.965,1.0	0.951,0.951,0.955	0.024
61159	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282811	54282369	54282599	54283826	54283967	61159	3863,3294,3130	75,59,0	5163,4681,5640	132,120,132	298	149	0.0000000821140020424	0.0000317459657173	0.963,0.965,1.0	0.951,0.951,0.955	0.024
61160	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282817	54282369	54282599	54283826	54283967	61160	3863,3292,3130	75,59,0	5176,4693,5660	132,120,132	298	149	0.0000000939514466225	0.0000346524252293	0.963,0.965,1.0	0.951,0.951,0.955	0.024
61161	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282820	54282369	54282599	54283826	54283967	61161	3905,3339,3178	75,59,0	5237,4690,5721	132,120,132	298	149	0.0000000732687840399	0.0000299501321868	0.963,0.966,1.0	0.952,0.951,0.956	0.023
61162	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282823	54282369	54282599	54283826	54283967	61162	3873,3306,3138	75,59,0	5174,4694,5655	132,120,132	298	149	0.0000000805777768953	0.0000315319511452	0.963,0.966,1.0	0.951,0.951,0.955	0.024
61163	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282826	54282369	54282599	54283826	54283967	61163	3863,3293,3139	75,59,0	5163,4681,5640	132,120,132	298	149	0.0000000798706589755	0.0000315319511452	0.963,0.965,1.0	0.951,0.951,0.955	0.024
61164	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282835	54282369	54282599	54283826	54283967	61164	3863,3292,3130	75,59,0	5164,4706,5640	132,120,132	298	149	0.0000000895397346268	0.0000336046289424	0.963,0.965,1.0	0.951,0.951,0.955	0.024
61165	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282841	54282369	54282599	54283826	54283967	61165	3908,3320,3179	75,59,0	5222,4738,5692	132,120,132	298	149	0.0000000805256032965	0.0000315319511452	0.963,0.966,1.0	0.952,0.952,0.956	0.023
61166	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282865	54282369	54282599	54283826	54283967	61166	3872,3372,3208	75,59,0	5272,4792,5769	132,120,132	298	149	0.000000110721246838	0.0000392157713571	0.963,0.966,1.0	0.952,0.952,0.956	0.023
61276	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282820	54282369	54282817	54283826	54283967	61276	375,305,328	0,0,0	467,375,521	13,12,20	152	149	0.000000230555432634	0.0000714799806771	1.0,1.0,1.0	0.972,0.968,0.962	0.033
61292	ENSG00000135486	HNRNPA1	chr12	+	54282380	54282874	54282380	54282599	54283826	54283967	61292	3961,3327,3154	75,59,0	5309,4750,5742	132,120,132	298	149	0.000000101538254027	0.0000370251166403	0.964,0.966,1.0	0.953,0.952,0.956	0.023
61452	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283231	54282787	54283228	54283826	54283967	61452	3,0,0	22,14,13	106,57,2	52,53,43	152	149	0.0000191742786425	0.00247595106728	0.118,0.0,0.0	0.666,0.513,0.044	-0.368
61453	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283237	54282787	54283228	54283826	54283967	61453	348,290,357	22,14,13	449,403,656	52,53,43	158	149	0.0000624917556431	0.00611361799071	0.937,0.951,0.963	0.891,0.878,0.935	0.049
61454	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283234	54282787	54283231	54283826	54283967	61454	53,46,71	0,0,0	22,17,96	106,54,0	152	149	0.0000000443595944422	0.0000197699006425	1.0,1.0,1.0	0.169,0.236,1.0	0.532
61455	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283237	54282787	54283231	54283826	54283967	61455	141,134,181	0,0,0	163,128,272	106,54,0	155	149	0.00000000000214750439653	0.00000000241790157291	1.0,1.0,1.0	0.596,0.695,1.0	0.236
61459	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282620	54282369	54282486	54283891	54283967	61459	199,143,215	0,62,0	214,189,244	0,0,0	283	149	0.000264904079134	0.0180452278712	1.0,0.548,1.0	1.0,1.0,1.0	-0.151
61460	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282865	54282369	54282486	54283891	54283967	61460	314,240,311	0,62,0	382,334,415	0,0,0	298	149	0.0000169562209656	0.00226761744636	1.0,0.659,1.0	1.0,1.0,1.0	-0.114
61462	ENSG00000135486	HNRNPA1	chr12	+	54282380	54282874	54282380	54282486	54283891	54283967	61462	302,169,253	0,62,0	348,278,343	0,0,0	298	149	0.000155204241825	0.0121470032044	1.0,0.577,1.0	1.0,1.0,1.0	-0.141
61481	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282823	54282369	54282486	54283895	54283967	61481	199,140,218	0,0,42	229,197,246	0,0,0	298	149	0.000000890077040627	0.000213143560583	1.0,1.0,0.722	1.0,1.0,1.0	-0.093
61482	ENSG00000135486	HNRNPA1	chr12	+	54282380	54282874	54282380	54282486	54283895	54283967	61482	289,169,254	0,0,42	348,261,328	0,0,0	298	149	0.000000252543336465	0.0000753835986247	1.0,1.0,0.751	1.0,1.0,1.0	-0.083
61486	ENSG00000135486	HNRNPA1	chr12	+	54283490	54283835	54283490	54283826	54283895	54283967	61486	3230,3049,2987	0,2573,0	4230,3924,4968	0,0,0	158	149	0.000303505774671	0.0199182834842	1.0,0.528,1.0	1.0,1.0,1.0	-0.157
61557	ENSG00000135486	HNRNPA1	chr12	+	54284259	54284601	54284259	54284317	54286661	54286732	61557	7898,7879,5603	84,77,68	11631,10962,12424	48,59,63	298	149	0.00000000225435381473	0.00000146406943872	0.979,0.981,0.976	0.992,0.989,0.99	-0.012
61558	ENSG00000135486	HNRNPA1	chr12	+	54284259	54284739	54284259	54284317	54286661	54286732	61558	7894,7875,5600	84,77,68	11618,10955,12417	48,59,63	298	149	0.00000000225848628688	0.00000146406943872	0.979,0.981,0.976	0.992,0.989,0.99	-0.012
61631	ENSG00000111665	CDCA3	chr12	-	6849322	6849858	6849564	6849858	6849075	6849198	61631	146,138,105	13,15,8	130,127,173	5,5,5	298	149	0.000985931437179	0.047299766957	0.849,0.821,0.868	0.929,0.927,0.945	-0.088
61674	ENSG00000150991	UBC	chr12	-	124914383	124914591	124914474	124914591	124913586	124913774	61674	3,5,4	6,0,2	5,5,6	0,0,0	240	149	0.0000175517908292	0.0023270037313	0.237,1.0,0.554	1.0,1.0,1.0	-0.403
61677	ENSG00000150991	UBC	chr12	-	124914474	124914591	124914487	124914591	124913586	124913774	61677	6,0,2	0,8,2	0,0,0	2,2,4	162	149	0.000168427888877	0.0128527902788	1.0,0.0,0.479	0.0,0.0,0.0	0.493
61686	ENSG00000126653	NSRP1	chr17	+	30117153	30117548	30117153	30117332	30118079	30118173	61686	0,1,0	44,54,80	2,8,7	39,28,45	298	149	0.00000510342874405	0.00088043749061	0.0,0.009,0.0	0.025,0.125,0.072	-0.071
61688	ENSG00000126653	NSRP1	chr17	+	30116991	30117383	30116991	30117332	30172541	30172598	61688	0,0,0	8,6,6	2,8,8	9,11,11	200	149	0.000000120275846727	0.0000414996936312	0.0,0.0,0.0	0.142,0.351,0.351	-0.281
61713	ENSG00000177084	POLE	chr12	-	132657734	132657970	132657867	132657970	132657348	132657429	61713	7,5,6	60,45,33	16,22,15	36,33,38	282	149	0.00000348219460322	0.000663135914097	0.058,0.055,0.088	0.19,0.26,0.173	-0.141
61726	ENSG00000112787	FBRSL1	chr12	+	132571067	132571322	132571067	132571231	132572287	132572344	61726	92,73,104	2,11,3	88,86,66	19,10,15	240	149	0.000334570994999	0.0212591710357	0.966,0.805,0.956	0.742,0.842,0.732	0.137
61774	ENSG00000111229	ARPC3	chr12	-	110436556	110436683	110436664	110436683	110436109	110436201	61774	2080,1781,1780	10,0,0	2133,1681,2060	41,0,57	257	149	0.0000000000668303190565	0.0000000571862584812	0.992,1.0,1.0	0.968,1.0,0.954	0.023
61823	ENSG00000163635	ATXN7	chr3	+	63863866	63864249	63863866	63864158	63864897	63864999	61823	6,2,8	2,2,3	0,0,0	1,3,12	240	149	0.000000000164195101959	0.000000128506695834	0.651,0.383,0.623	0.0,0.0,0.0	0.552
61899	ENSG00000171345	KRT19	chr17	-	41527920	41528299	41527956	41528299	41525190	41525273	61899	13,6,14	5,3,0	6,13,3	0,0,0	185	149	0.0000442177875256	0.00472173868557	0.677,0.617,1.0	1.0,1.0,1.0	-0.235
61932	ENSG00000257727	CNPY2	chr12	-	56315877	56316119	56316067	56316119	56315129	56315242	61932	170,131,104	7,9,3	174,149,204	0,1,0	298	149	0.000000551032500296	0.000142595212788	0.924,0.879,0.945	1.0,0.987,1.0	-0.08
61934	ENSG00000257727	CNPY2	chr12	-	56315904	56316119	56316067	56316119	56315129	56315242	61934	32,27,16	7,9,3	20,29,22	0,1,0	298	149	0.0000000387827908677	0.0000174053368498	0.696,0.6,0.727	1.0,0.935,1.0	-0.304
61936	ENSG00000257727	CNPY2	chr12	-	56316017	56316119	56316067	56316119	56315129	56315242	61936	13,9,3	7,9,3	11,5,16	0,1,0	199	149	0.0000000154886288239	0.00000775525044298	0.582,0.428,0.428	1.0,0.789,1.0	-0.45
61943	ENSG00000004700	RECQL	chr12	-	21470802	21471098	21470968	21471098	21469801	21470346	61943	0,3,3	81,65,99	10,9,6	63,68,45	298	149	0.00000649644030271	0.00104515919967	0.0,0.023,0.015	0.074,0.062,0.063	-0.054
61963	ENSG00000158526	TSR2	chrX	+	54440403	54440891	54440403	54440502	54443399	54443491	61963	25,32,18	37,45,50	35,30,38	16,18,32	298	149	0.0000486492098752	0.00502763340122	0.253,0.262,0.153	0.522,0.455,0.373	-0.227
62122	ENSG00000136518	ACTL6A	chr3	+	179562885	179563373	179562885	179562945	179569823	179569900	62122	629,655,803	4,4,0	556,564,700	15,16,5	298	149	0.00000328457802601	0.000633016108034	0.987,0.988,1.0	0.949,0.946,0.986	0.031
62129	ENSG00000136518	ACTL6A	chr3	+	179562919	179563165	179562919	179562945	179569823	179569900	62129	628,651,798	4,4,0	560,556,690	15,16,5	298	149	0.00000307304493008	0.000606827090701	0.987,0.988,1.0	0.949,0.946,0.986	0.031
62157	ENSG00000176454	LPCAT4	chr15	-	34360753	34361229	34361168	34361229	34360110	34360209	62157	21,17,16	41,22,35	11,10,5	63,70,68	298	149	0.0000000894218473713	0.0000336046289424	0.204,0.279,0.186	0.08,0.067,0.035	0.162
62158	ENSG00000176454	LPCAT4	chr15	-	34361168	34361402	34361399	34361402	34360110	34360209	62158	49,29,46	115,122,117	68,82,68	106,127,126	298	149	0.000358079242135	0.0224657038334	0.176,0.106,0.164	0.243,0.244,0.212	-0.084
62202	ENSG00000126746	ZNF384	chr12	-	6688391	6688859	6688793	6688859	6688166	6688226	62202	1,6,3	2,4,0	4,13,9	0,0,2	298	149	0.000866949288409	0.042930713335	0.2,0.429,1.0	1.0,1.0,0.692	-0.354
62204	ENSG00000126746	ZNF384	chr12	-	6688452	6688689	6688616	6688689	6688166	6688226	62204	49,35,36	13,18,15	51,47,54	0,6,7	298	149	0.0000190545524632	0.00246545163998	0.653,0.493,0.545	1.0,0.797,0.794	-0.3
62240	ENSG00000126746	ZNF384	chr12	-	6688793	6689292	6688943	6689292	6688166	6688226	62240	2,4,0	0,0,1	0,0,2	4,6,2	298	149	0.0000111079316563	0.00161649371861	1.0,1.0,0.0	0.0,0.0,0.333	0.556
62249	ENSG00000126746	ZNF384	chr12	-	6688905	6689292	6688943	6689292	6688166	6688226	62249	6,9,4	0,0,1	2,9,4	4,6,2	187	149	0.00000144608742758	0.000329097705106	1.0,1.0,0.761	0.285,0.544,0.614	0.439
62265	ENSG00000126746	ZNF384	chr12	-	6688943	6689292	6688944	6689292	6688166	6688226	62265	0,0,1	18,6,16	4,6,2	5,15,13	150	149	0.00000489524324754	0.000851387604058	0.0,0.0,0.058	0.443,0.284,0.133	-0.267
62268	ENSG00000126746	ZNF384	chr12	-	6688943	6689292	6688993	6689292	6688166	6688226	62268	0,0,1	18,8,9	4,6,2	9,7,6	199	149	0.00000149494859536	0.000337821535227	0.0,0.0,0.077	0.25,0.391,0.2	-0.255
62271	ENSG00000126746	ZNF384	chr12	-	6688943	6689292	6689278	6689292	6688166	6688226	62271	0,0,1	2,4,0	4,6,2	2,6,0	298	149	0.000871900812287	0.0430430603309	0.0,0.0,1.0	0.5,0.333,1.0	-0.278
62496	ENSG00000189403	HMGB1	chr13	-	30463785	30464247	30464167	30464247	30463530	30463694	62496	9,3,3	10,26,10	0,0,5	30,15,31	298	149	0.000832955750094	0.0418938880672	0.31,0.055,0.13	0.0,0.0,0.075	0.14
62822	ENSG00000169062	UPF3A	chr13	+	114284093	114284364	114284093	114284358	114286518	114287617	62822	7,2,8	57,57,63	0,0,2	37,57,33	155	149	0.00011699727697	0.00977673729701	0.106,0.033,0.109	0.0,0.0,0.055	0.064
62848	ENSG00000126226	PCID2	chr13	-	113190867	113190975	113190871	113190975	113185484	113185560	62848	24,9,26	466,484,437	10,5,6	430,434,552	153	149	0.0000178790954185	0.00235611233403	0.048,0.018,0.055	0.022,0.011,0.01	0.026
62869	ENSG00000119707	RBM25	chr14	+	73110888	73111382	73110888	73111155	73111527	73111802	62869	36,52,61	445,394,411	83,74,85	418,381,366	298	149	0.0000463351329848	0.00486333811531	0.039,0.062,0.069	0.09,0.089,0.104	-0.038
62945	ENSG00000167969	ECI1	chr16	-	2244271	2244552	2244405	2244552	2243368	2243439	62945	20,15,14	410,266,393	3,4,1	259,237,279	283	149	0.000107566267871	0.00913132324492	0.025,0.029,0.018	0.006,0.009,0.002	0.018
62990	ENSG00000092929	UNC13D	chr17	-	75843818	75844310	75844217	75844310	75843483	75843519	62990	3,4,2	2,1,2	2,5,7	0,0,1	298	149	0.0000977296902327	0.00847567341901	0.429,0.667,0.333	1.0,1.0,0.778	-0.45
63237	ENSG00000101246	ARFRP1	chr20	-	63701829	63702256	63702135	63702256	63700601	63700702	63237	446,337,347	12,6,7	205,279,285	23,18,14	298	149	0.0000018260006166	0.000401326169766	0.949,0.966,0.961	0.817,0.886,0.911	0.087
63279	ENSG00000133112	TPT1	chr13	-	45340723	45341212	45341041	45341212	45339993	45340184	63279	6,8,5	133,130,97	8,49,11	161,134,187	298	149	0.000448974869434	0.0263863188605	0.022,0.03,0.025	0.024,0.155,0.029	-0.044
63280	ENSG00000133112	TPT1	chr13	-	45341037	45341122	45341042	45341122	45340711	45340785	63280	2,2,2	4,0,2	5,2,4	0,0,0	154	149	0.000238116365021	0.0167561337258	0.326,1.0,0.492	1.0,1.0,1.0	-0.394
63318	ENSG00000173209	AHSA2P	chr2	+	61177427	61177789	61177427	61177688	61178980	61179171	63318	35,35,39	41,35,43	19,25,26	8,12,8	250	149	0.000165303185358	0.0127049850619	0.337,0.373,0.351	0.586,0.554,0.66	-0.246
63319	ENSG00000173209	AHSA2P	chr2	+	61177427	61177810	61177427	61177688	61178980	61179171	63319	17,21,22	41,35,43	14,17,16	8,12,8	271	149	0.0000435724642204	0.00468400341084	0.186,0.248,0.22	0.49,0.438,0.524	-0.266
63320	ENSG00000173209	AHSA2P	chr2	+	61177427	61177833	61177427	61177688	61178980	61179171	63320	16,29,22	41,35,43	15,17,16	8,12,8	294	149	0.000230811040779	0.0163980994534	0.165,0.296,0.206	0.487,0.418,0.503	-0.247
63331	ENSG00000173209	AHSA2P	chr2	+	61178377	61178853	61178377	61178638	61178980	61179171	63331	0,0,0	1,4,5	0,15,0	8,12,3	298	149	0.000200657686878	0.0147271591356	0.0,0.0,0.0	0.0,0.385,0.0	-0.128
63380	ENSG00000213995	NAXD	chr13	+	110634671	110635135	110634671	110634886	110635467	110635588	63380	1,5,4	0,2,4	5,4,8	0,0,0	298	149	0.0000548504694964	0.00551745859071	1.0,0.556,0.333	1.0,1.0,1.0	-0.37
63427	ENSG00000102897	LYRM1	chr16	+	20900297	20900741	20900297	20900517	20915555	20915714	63427	7,2,1	0,0,0	3,2,7	0,2,5	298	149	0.000026201733889	0.00324623296485	1.0,1.0,1.0	1.0,0.333,0.412	0.418
63430	ENSG00000102897	LYRM1	chr16	+	20900449	20900921	20900449	20900517	20915555	20915714	63430	1,1,1	0,0,0	4,0,5	0,2,5	298	149	0.0000345924543759	0.00399287759799	1.0,1.0,1.0	1.0,0.0,0.333	0.556
63479	ENSG00000215472	RPL17-C18orf32	chr18	-	49491351	49491584	49491531	49491584	49490792	49490927	63479	32,25,26	17,10,17	24,18,22	34,23,49	298	149	0.0000186609160313	0.00243019902187	0.485,0.556,0.433	0.261,0.281,0.183	0.25
63535	ENSG00000244754	N4BP2L2	chr13	-	32535768	32535925	32535870	32535925	32522181	32522270	63535	9,9,5	0,0,0	7,4,15	2,0,7	251	149	0.00000519587158587	0.000893612043072	1.0,1.0,1.0	0.675,1.0,0.56	0.255
63564	ENSG00000122026	RPL21	chr13	+	27251557	27251912	27251557	27251585	27253764	27253843	63564	100,90,76	810,752,574	68,48,78	849,711,842	298	149	0.000602751556513	0.0327683903277	0.058,0.056,0.062	0.039,0.033,0.044	0.02
63624	ENSG00000111786	SRSF9	chr12	-	120465700	120465779	120465701	120465779	120463977	120464122	63624	23,23,20	0,2,0	27,23,28	5,8,12	150	149	0.000000219078433727	0.0000688445477279	1.0,0.92,1.0	0.843,0.741,0.699	0.212
63903	ENSG00000130695	CEP85	chr1	+	26263851	26264301	26263851	26263968	26268482	26268635	63903	2,3,8	0,0,0	1,2,5	4,0,2	298	149	0.0000548249372944	0.00551745859071	1.0,1.0,1.0	0.111,1.0,0.556	0.444
63939	ENSG00000263809	NA	chr17	-	8382774	8383187	8382780	8383187	8382142	8382315	63939	50,30,42	111,78,110	22,23,25	123,132,148	155	149	0.00000310712648588	0.000609969575396	0.302,0.27,0.268	0.147,0.143,0.14	0.137
64028	ENSG00000139971	ARMH4	chr14	-	58293065	58293544	58293313	58293544	58291634	58291707	64028	37,8,24	2,12,4	14,16,18	0,0,0	298	149	0.000000516471580392	0.000134738197621	0.902,0.25,0.75	1.0,1.0,1.0	-0.366
64100	ENSG00000185808	PIGP	chr21	-	37072692	37072900	37072863	37072900	37072433	37072537	64100	3,2,1	0,1,0	1,0,0	0,4,1	298	149	0.000000429014340608	0.00011617237695	1.0,0.5,1.0	1.0,0.0,0.0	0.5
64198	ENSG00000129562	DAD1	chr14	-	22588950	22589220	22589035	22589220	22575058	22575233	64198	39,39,21	2,3,4	45,35,39	0,0,1	234	149	0.000306486136684	0.0200298989755	0.925,0.892,0.77	1.0,1.0,0.961	-0.125
64201	ENSG00000129562	DAD1	chr14	-	22588970	22589220	22589035	22589220	22575058	22575233	64201	40,39,20	2,3,4	44,35,39	0,0,1	214	149	0.000427328441023	0.0255113091717	0.933,0.901,0.777	1.0,1.0,0.964	-0.118
64360	ENSG00000080824	HSP90AA1	chr14	-	102086956	102087044	102086978	102087044	102086216	102086378	64360	0,0,0	2,1,2	2,6,15	0,0,3	171	149	0.000000000000327626814567	0.000000000396718982613	0.0,0.0,0.0	1.0,1.0,0.813	-0.938
64449	ENSG00000131979	GCH1	chr14	-	54844002	54844143	54844006	54844143	54842995	54843054	64449	4,1,5	0,0,0	3,3,2	2,2,1	153	149	0.0002203560037	0.0158185539703	1.0,1.0,1.0	0.594,0.594,0.661	0.384
64459	ENSG00000214770	NA	chr14	-	64337400	64337529	64337496	64337529	64335834	64336720	64459	1,11,7	0,4,2	7,11,20	0,0,0	245	149	0.000338599920429	0.0214303028534	1.0,0.626,0.68	1.0,1.0,1.0	-0.231
64515	ENSG00000092010	PSME1	chr14	+	24136650	24136897	24136650	24136860	24136984	24137431	64515	29,23,16	0,0,0	18,12,11	8,13,8	186	149	0.0000000000000714983627859	0.0000000000917710085702	1.0,1.0,1.0	0.643,0.425,0.524	0.469
64585	ENSG00000130816	DNMT1	chr19	-	10142075	10142220	10142079	10142220	10141104	10141189	64585	6,2,6	9,14,12	2,1,0	7,15,12	153	149	0.000785424086358	0.0400366652821	0.394,0.122,0.327	0.218,0.061,0.0	0.188
64690	ENSG00000177731	FLII	chr17	-	18247689	18248033	18247928	18248033	18247175	18247357	64690	4,6,5	0,2,0	1,6,6	5,6,6	298	149	0.0000105771080882	0.00155333424663	1.0,0.6,1.0	0.091,0.333,0.333	0.614
64693	ENSG00000177731	FLII	chr17	-	18247771	18248033	18247928	18248033	18247175	18247357	64693	2,7,5	0,2,0	1,1,4	5,6,6	298	149	0.000000295750117174	0.0000852614211845	1.0,0.636,1.0	0.091,0.077,0.25	0.739
64695	ENSG00000177731	FLII	chr17	-	18247794	18248033	18247928	18248033	18247175	18247357	64695	2,5,11	0,2,0	1,1,4	5,6,6	283	149	0.000000115886413465	0.0000402013100375	1.0,0.568,1.0	0.095,0.081,0.26	0.711
64715	ENSG00000261239	ANKRD26P1	chr16	-	46514786	46514880	46514841	46514880	46506173	46506244	64715	0,0,0	2,2,5	4,2,4	7,25,12	204	149	0.000107103271474	0.00910406179257	0.0,0.0,0.0	0.294,0.055,0.196	-0.182
64823	ENSG00000187049	TMEM216	chr11	+	61392586	61392897	61392586	61392665	61393230	61393332	64823	4,3,3	0,3,2	1,0,1	1,2,2	298	149	0.000420384018693	0.0252263889008	1.0,0.333,0.429	0.333,0.0,0.2	0.41
64832	ENSG00000131981	LGALS3	chr14	+	55137380	55137694	55137380	55137391	55138044	55138368	64832	27,33,38	790,767,676	10,12,8	530,621,705	298	149	0.00000799769634119	0.00123845254459	0.017,0.021,0.027	0.009,0.01,0.006	0.013
64833	ENSG00000131981	LGALS3	chr14	+	55137380	55137748	55137380	55137694	55138044	55138368	64833	3,2,3	9,13,5	3,1,3	0,1,0	203	149	0.000000797376250916	0.000193837938087	0.197,0.101,0.306	1.0,0.423,1.0	-0.606
64893	ENSG00000100813	ACIN1	chr14	-	23071426	23071538	23071433	23071538	23071124	23071186	64893	108,100,90	16,8,8	131,107,124	1,10,2	156	149	0.000523252472746	0.0292770479018	0.866,0.923,0.915	0.992,0.911,0.983	-0.061
64895	ENSG00000100813	ACIN1	chr14	-	23071433	23071617	23071567	23071617	23071124	23071186	64895	16,8,9	21,39,18	1,10,2	38,33,30	283	149	0.000793339906096	0.0402483598052	0.286,0.097,0.208	0.014,0.138,0.034	0.135
64897	ENSG00000100813	ACIN1	chr14	-	23090212	23090633	23090521	23090633	23089981	23090101	64897	16,13,19	323,364,451	21,22,20	191,230,196	298	149	0.0000397379175961	0.00445637138335	0.024,0.018,0.021	0.052,0.046,0.049	-0.028
65106	ENSG00000085224	ATRX	chrX	-	77634268	77634703	77634593	77634703	77633565	77633712	65106	29,41,57	95,121,126	180,217,198	26,31,27	298	149	0	0	0.132,0.145,0.184	0.776,0.778,0.786	-0.626
65108	ENSG00000085224	ATRX	chrX	-	77634300	77634703	77634593	77634703	77633565	77633712	65108	26,41,55	95,121,126	162,224,192	26,31,27	298	149	0	0	0.12,0.145,0.179	0.757,0.783,0.78	-0.625
