ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
56120	ENSG00000254635	WAC-AS1	chr10	-	28525867	28526008	28525888	28526008	28523220	28524611	56120	2,2,1	0,3,3	1,1,2	0,0,0	170	149	0.000073756653984	0.00667087959366	1.0,0.369,0.226	1.0,1.0,1.0	-0.468
56163	ENSG00000180891	CUEDC1	chr17	-	57867240	57867418	57867356	57867418	57866473	57866544	56163	17,18,13	234,217,178	20,28,30	196,154,167	265	149	0.000813019665287	0.0401551786451	0.039,0.045,0.039	0.054,0.093,0.092	-0.039
56174	ENSG00000180891	CUEDC1	chr17	-	57867356	57867630	57867622	57867630	57866473	57866544	56174	234,217,179	8,4,3	196,154,167	9,15,14	415	149	0.000121651012972	0.00980082060853	0.913,0.951,0.955	0.887,0.787,0.811	0.111
56181	ENSG00000137492	THAP12	chr11	-	76364640	76365113	76364995	76365113	76360955	76361063	56181	3,0,3	3,2,7	1,5,4	1,0,0	504	149	0.00000626184440478	0.000996966023322	0.228,0.0,0.112	0.228,1.0,1.0	-0.629
56200	ENSG00000198561	CTNND1	chr11	+	57761796	57762096	57761796	57762046	57795576	57795729	56200	39,46,45	118,163,136	34,33,21	162,214,227	199	149	0.00000895236459064	0.00131737015415	0.198,0.174,0.199	0.136,0.104,0.065	0.089
56266	ENSG00000166801	FAM111A	chr11	+	59144743	59145061	59144743	59145050	59145826	59145856	56266	17,13,10	0,0,0	1,2,6	0,3,3	160	149	0.000329540549676	0.0206393225719	1.0,1.0,1.0	1.0,0.383,0.651	0.322
56280	ENSG00000166801	FAM111A	chr11	+	59144743	59145061	59144743	59145050	59148835	59148953	56280	4,7,3	3,0,7	4,5,9	0,0,0	160	149	0.0000094014429981	0.00135049810198	0.554,1.0,0.285	1.0,1.0,1.0	-0.387
56416	ENSG00000138594	TMOD3	chr15	+	51931051	51931304	51931051	51931133	51934249	51934354	56416	0,2,2	4,1,4	7,4,5	2,0,2	320	149	0.000629554241394	0.0329139146724	0.0,0.482,0.189	0.62,1.0,0.538	-0.496
56459	ENSG00000211584	SLC48A1	chr12	+	47758993	47759486	47758993	47759224	47760215	47760401	56459	7,3,2	3,4,6	0,1,0	1,2,3	411	149	0.00016703497204	0.0123673425733	0.458,0.214,0.108	0.0,0.153,0.0	0.209
56471	ENSG00000130764	LRRC47	chr1	-	3783769	3784036	3783995	3784036	3782660	3782763	56471	7,3,6	309,339,281	18,7,17	269,220,285	375	149	0.00101003669251	0.0472373960353	0.009,0.004,0.008	0.026,0.012,0.023	-0.013
56493	ENSG00000269897	COMMD3-BMI1	chr10	+	22318271	22318439	22318271	22318306	22318652	22318713	56493	27,24,26	143,113,146	11,12,8	108,108,133	282	149	0.000535222317178	0.0291184486704	0.091,0.101,0.086	0.051,0.055,0.031	0.047
56521	ENSG00000169045	HNRNPH1	chr5	-	179616898	179617103	179617020	179617103	179616125	179616218	56521	565,566,567	61,68,55	638,608,619	170,103,128	271	149	0.000000145033671628	0.0000444120727986	0.836,0.821,0.85	0.674,0.764,0.727	0.114
56573	ENSG00000152620	NADK2	chr5	-	36219595	36219629	36219605	36219629	36217793	36217884	56573	102,131,119	2,17,5	92,99,100	0,0,0	159	149	0.000000614702520774	0.000151452338318	0.98,0.878,0.957	1.0,1.0,1.0	-0.062
56727	ENSG00000138286	FAM149B1	chr10	+	73216514	73216659	73216514	73216578	73228059	73228184	56727	0,1,2	4,2,6	3,3,3	0,1,2	230	149	0.0000455485283364	0.0046566671911	0.0,0.245,0.178	1.0,0.66,0.493	-0.577
56728	ENSG00000138286	FAM149B1	chr10	+	73216514	73216671	73216514	73216578	73228059	73228184	56728	0,1,2	4,2,6	2,3,3	0,1,2	242	149	0.000126359900179	0.0100317280752	0.0,0.235,0.17	1.0,0.649,0.48	-0.575
56743	ENSG00000148459	PDSS1	chr10	+	26723805	26723914	26723805	26723910	26724013	26724123	56743	4,4,2	0,0,0	10,6,11	3,3,2	153	149	0.000021155676441	0.00254287276489	1.0,1.0,1.0	0.764,0.661,0.843	0.244
56785	ENSG00000108064	TFAM	chr10	+	58388669	58388819	58388669	58388818	58390764	58390860	56785	189,188,189	12,26,22	197,207,269	10,13,6	150	149	0.000128457504153	0.0101356911191	0.94,0.878,0.895	0.951,0.941,0.978	-0.052
56796	ENSG00000026103	FAS	chr10	+	88990876	88991352	88990876	88990906	89003028	89003194	56796	2,4,4	66,46,93	8,3,15	45,63,48	595	149	0.000549267219498	0.0296567404005	0.008,0.021,0.011	0.043,0.012,0.073	-0.029
56883	ENSG00000138326	RPS24	chr10	+	78037164	78037441	78037164	78037304	78040614	78040696	56883	147,38,127	1481,1362,1037	60,47,68	1507,1303,1719	286	149	0.0000000143301528421	0.00000692868277191	0.049,0.014,0.06	0.02,0.018,0.02	0.022
56887	ENSG00000064933	PMS1	chr2	+	189863742	189864115	189863742	189863974	189867798	189867929	56887	63,82,75	5,2,3	58,54,72	0,0,0	290	149	0.00046074996788	0.0261429008057	0.866,0.955,0.928	1.0,1.0,1.0	-0.084
56963	ENSG00000108219	TSPAN14	chr10	+	80459301	80459584	80459301	80459507	80489216	80489314	56963	0,0,0	1,2,3	8,4,0	1,0,1	226	149	0.000000133255548929	0.0000415977249001	0.0,0.0,0.0	0.841,1.0,0.0	-0.614
57080	ENSG00000165669	FAM204A	chr10	-	118335395	118335640	118335553	118335640	118335113	118335213	57080	585,547,529	15,16,12	535,450,598	2,2,6	307	149	0.00000266448278918	0.000520797052404	0.95,0.943,0.955	0.992,0.991,0.98	-0.038
57180	ENSG00000150593	PDCD4	chr10	+	110875714	110876070	110875714	110875989	110881274	110881535	57180	2125,2627,2602	18,25,23	2167,2151,2265	44,35,32	230	149	0.00026506696578	0.0176636231103	0.987,0.986,0.987	0.97,0.975,0.979	0.012
57244	ENSG00000189042	ZNF567	chr19	+	36712385	36712661	36712385	36712508	36712780	36712867	57244	1,1,11	0,2,4	3,4,10	0,0,0	302	149	0.000349281476523	0.0216804002213	1.0,0.198,0.576	1.0,1.0,1.0	-0.409
57325	ENSG00000166415	WDR72	chr15	-	53684145	53684627	53684541	53684627	53665691	53665768	57325	73,35,67	7,7,1	36,43,30	0,0,2	545	149	0.000243311248142	0.0166273890787	0.74,0.578,0.948	1.0,1.0,0.804	-0.179
57545	ENSG00000267426	NA	chr17	-	75914788	75914932	75914829	75914932	75914121	75914298	57545	74,61,69	41,38,34	47,50,42	52,43,55	190	149	0.000424778538981	0.024675527306	0.586,0.557,0.614	0.415,0.477,0.375	0.163
57576	ENSG00000148700	ADD3	chr10	+	110132304	110132744	110132304	110132499	110133325	110135565	57576	0,0,0	1,5,2	5,2,6	7,6,2	394	149	0.00000621006306945	0.000995871111581	0.0,0.0,0.0	0.213,0.112,0.532	-0.286
57583	ENSG00000155287	SLC25A28	chr10	-	99613695	99613924	99613754	99613924	99612542	99612599	57583	61,36,42	0,0,1	45,28,47	6,1,2	208	149	0.000953239005576	0.0451833267185	1.0,1.0,0.968	0.843,0.953,0.944	0.076
57600	ENSG00000159259	CHAF1B	chr21	+	36393471	36393750	36393471	36393546	36394546	36394650	57600	5,4,5	1,1,0	3,2,0	0,2,2	353	149	0.000894534856457	0.0431537572988	0.679,0.628,1.0	1.0,0.297,0.0	0.337
57638	ENSG00000071462	BUD23	chr7	+	73686626	73686900	73686626	73686731	73692595	73692646	57638	13,7,11	0,1,0	17,16,6	1,3,6	318	149	0.0000499687198309	0.00495113790053	1.0,0.766,1.0	0.888,0.714,0.319	0.282
57639	ENSG00000071462	BUD23	chr7	+	73686626	73687095	73686626	73686731	73692595	73692646	57639	42,24,27	0,1,0	35,40,39	1,3,6	513	149	0.0000478825749367	0.00480364565348	1.0,0.875,1.0	0.91,0.795,0.654	0.172
57822	ENSG00000006744	ELAC2	chr17	-	13017372	13017683	13017581	13017683	13017070	13017121	57822	2,5,4	1,4,3	1,6,3	0,0,0	358	149	0.00000000138313083209	0.000000887781019667	0.454,0.342,0.357	1.0,1.0,1.0	-0.616
57860	ENSG00000148690	FRA10AC1	chr10	-	93698135	93698356	93698300	93698356	93694860	93694937	57860	1046,915,857	10,15,10	948,954,1038	2,7,3	314	149	0.000735140988492	0.0372236034693	0.98,0.967,0.976	0.996,0.985,0.994	-0.017
57863	ENSG00000148690	FRA10AC1	chr10	-	93701506	93701794	93701718	93701794	93700029	93700106	57863	8,17,8	25,32,27	30,15,14	16,8,15	361	149	0.000021023814507	0.00253175546009	0.117,0.18,0.109	0.436,0.436,0.278	-0.248
57865	ENSG00000148690	FRA10AC1	chr10	-	93701555	93701794	93701718	93701794	93700029	93700106	57865	4,14,8	25,32,27	15,7,14	16,8,15	312	149	0.000846022017113	0.041310566014	0.071,0.173,0.124	0.309,0.295,0.308	-0.181
57866	ENSG00000148690	FRA10AC1	chr10	-	93701675	93701794	93701718	93701794	93700029	93700106	57866	60,82,78	25,32,27	120,92,114	16,8,15	192	149	0.0000000852397364914	0.0000297192091942	0.651,0.665,0.692	0.853,0.899,0.855	-0.2
57867	ENSG00000148690	FRA10AC1	chr10	-	93701718	93702191	93702132	93702191	93700029	93700106	57867	25,32,27	0,0,0	16,8,15	1,6,0	563	149	0.000382174025163	0.0230761341428	1.0,1.0,1.0	0.809,0.261,1.0	0.31
57882	ENSG00000148690	FRA10AC1	chr10	-	93702173	93702592	93702406	93702592	93700029	93700106	57882	45,35,39	1,0,0	35,39,39	1,0,9	382	149	0.000220816529343	0.0153813421918	0.946,1.0,1.0	0.932,1.0,0.628	0.129
57900	ENSG00000148690	FRA10AC1	chr10	-	93702389	93702592	93702406	93702592	93700029	93700106	57900	13,14,12	1,0,0	11,13,23	1,0,9	166	149	0.000275379509083	0.0181440109745	0.921,1.0,1.0	0.908,1.0,0.696	0.106
57931	ENSG00000134030	CTIF	chr18	+	48756924	48757017	48756924	48757015	48757918	48758411	57931	1,1,0	0,4,2	2,1,0	0,0,1	151	149	0.0000420996489106	0.004384879799	1.0,0.198,0.0	1.0,1.0,0.0	-0.267
57983	ENSG00000078114	NEBL	chr10	-	20817597	20817692	20817599	20817692	20814009	20814043	57983	6,2,1	0,0,0	2,2,9	5,4,2	151	149	0.0000000448339416703	0.0000182474142598	1.0,1.0,1.0	0.283,0.33,0.816	0.524
58274	ENSG00000166135	HIF1AN	chr10	+	100535914	100536173	100535914	100536050	100536410	100536661	58274	500,612,549	16,24,38	542,479,520	8,8,14	272	149	0.0000457064772892	0.00465800432418	0.945,0.933,0.888	0.974,0.97,0.953	-0.044
58275	ENSG00000166135	HIF1AN	chr10	+	100535914	100536195	100535914	100536050	100536410	100536661	58275	502,617,557	16,24,38	546,486,526	8,8,14	294	149	0.0000439584994998	0.00453739208481	0.941,0.929,0.881	0.972,0.969,0.95	-0.047
58276	ENSG00000166135	HIF1AN	chr10	+	100535914	100536287	100535914	100536050	100536410	100536661	58276	655,792,690	16,24,38	686,627,689	8,8,14	386	149	0.0000348966779619	0.00378425931369	0.94,0.927,0.875	0.971,0.968,0.95	-0.049
58410	ENSG00000095787	WAC	chr10	+	28534021	28534346	28534021	28534034	28535561	28535757	58410	45,50,42	629,819,820	30,59,60	419,503,399	461	149	0.0000382410465246	0.00408493145816	0.023,0.019,0.016	0.023,0.037,0.046	-0.016
58472	ENSG00000227345	PARG	chr10	-	49941508	49942027	49941905	49942027	49935075	49935142	58472	104,115,113	3,1,6	82,113,71	0,0,1	546	149	0.000538555805828	0.0292009862138	0.904,0.969,0.837	1.0,1.0,0.951	-0.08
58475	ENSG00000227345	PARG	chr10	-	49941785	49941970	49941905	49941970	49935075	49935142	58475	5,5,2	3,1,6	6,6,9	0,0,1	269	149	0.00000193152519135	0.000398104676138	0.48,0.735,0.156	1.0,1.0,0.833	-0.487
58477	ENSG00000227345	PARG	chr10	-	49941785	49941970	49941938	49941970	49935075	49935142	58477	5,5,2	3,3,4	6,6,9	0,0,2	302	149	0.000017567874711	0.00219363058479	0.451,0.451,0.198	1.0,1.0,0.689	-0.53
58478	ENSG00000227345	PARG	chr10	-	49941905	49941970	49941934	49941970	49935075	49935142	58478	3,1,6	5,1,6	0,0,1	1,1,1	178	149	0.000187228348077	0.0134674565452	0.334,0.456,0.456	0.0,0.0,0.456	0.263
58587	ENSG00000152782	PANK1	chr10	-	89626504	89626632	89626536	89626632	89626192	89626249	58587	3,1,3	3,2,5	1,3,5	2,0,0	181	149	0.000514851395424	0.0282491756264	0.452,0.292,0.331	0.292,1.0,1.0	-0.406
58687	ENSG00000111196	MAGOHB	chr12	-	10612639	10612978	10612945	10612978	10610621	10610680	58687	312,327,323	5,7,7	159,191,231	19,14,28	455	149	0.0000000000724263982121	0.0000000612822626767	0.953,0.939,0.938	0.733,0.817,0.73	0.183
58688	ENSG00000111196	MAGOHB	chr12	-	10612814	10612978	10612945	10612978	10610621	10610680	58688	169,212,177	5,7,7	83,112,126	19,14,28	280	149	0.000000000108039910351	0.0000000857730182103	0.947,0.942,0.931	0.699,0.81,0.705	0.202
58709	ENSG00000111788	NA	chr12	+	9294431	9294759	9294431	9294518	9297780	9297826	58709	2,1,2	0,1,4	2,2,1	0,1,0	390	149	0.00057927023185	0.030760158158	1.0,0.276,0.16	1.0,0.433,1.0	-0.332
58713	ENSG00000111788	NA	chr12	+	9296884	9297159	9296884	9297099	9297780	9297826	58713	3,2,5	0,1,0	0,0,1	1,1,0	209	149	0.000827492355627	0.0407136368944	1.0,0.588,1.0	0.0,0.0,1.0	0.529
58752	ENSG00000092841	MYL6	chr12	+	56158345	56158486	56158345	56158402	56158683	56159730	58752	10,4,7	0,0,1	13,10,15	0,1,6	233	149	0.000566437821987	0.0302536134391	1.0,1.0,0.817	1.0,0.865,0.615	0.112
58753	ENSG00000092841	MYL6	chr12	+	56158345	56158519	56158345	56158402	56158683	56159730	58753	7,2,3	0,0,1	5,7,13	0,1,6	266	149	0.000328516398081	0.0206304448193	1.0,1.0,0.627	1.0,0.797,0.548	0.094
58754	ENSG00000092841	MYL6	chr12	+	56158345	56158526	56158345	56158402	56158683	56159730	58754	6,2,3	0,0,1	5,7,16	0,1,6	273	149	0.000292067962286	0.0189714367503	1.0,1.0,0.621	1.0,0.793,0.593	0.078
58809	ENSG00000092841	MYL6	chr12	+	56160257	56160670	56160257	56160320	56161386	56161575	58809	739,656,548	61,53,46	480,457,522	94,61,70	499	149	0.000013639636414	0.00181221169264	0.783,0.787,0.781	0.604,0.691,0.69	0.122
58851	ENSG00000110888	CAPRIN2	chr12	-	30754654	30754939	30754750	30754939	30751070	30751133	58851	29,46,20	16,21,13	32,46,13	8,6,1	245	149	0.000362650075858	0.0222524578036	0.524,0.571,0.483	0.709,0.823,0.888	-0.281
58905	ENSG00000228409	CCT6P1	chr7	+	65754526	65754661	65754526	65754596	65755779	65755952	58905	11,9,7	0,0,1	5,6,9	1,2,3	214	149	0.00039176162065	0.0235225236018	1.0,1.0,0.83	0.777,0.676,0.676	0.234
59164	ENSG00000010278	CD9	chr12	+	6199714	6200139	6199714	6200072	6200421	6200565	59164	2,3,0	0,0,1	1,5,2	3,6,5	216	149	0.000314398923845	0.0200350469061	1.0,1.0,0.0	0.187,0.365,0.216	0.411
59235	ENSG00000114353	GNAI2	chr3	+	50256722	50257089	50256722	50256852	50257499	50258166	59235	40,45,34	0,0,0	25,30,41	2,0,6	386	149	0.0000930340323544	0.00791355355103	1.0,1.0,1.0	0.828,1.0,0.725	0.149
59236	ENSG00000114353	GNAI2	chr3	+	50256722	50257092	50256722	50256852	50257499	50258166	59236	41,46,33	0,0,0	29,30,43	2,0,6	389	149	0.000115482334228	0.00937652397079	1.0,1.0,1.0	0.847,1.0,0.733	0.14
59253	ENSG00000111605	CPSF6	chr12	+	69251107	69251257	69251107	69251141	69262468	69262562	59253	2124,2489,1953	47,66,43	2492,2489,2680	28,27,41	265	149	0.0000269091344101	0.00307903700601	0.962,0.955,0.962	0.98,0.981,0.974	-0.019
59254	ENSG00000111605	CPSF6	chr12	+	69251107	69251261	69251107	69251141	69262468	69262562	59254	2492,2963,2393	47,66,43	2933,2975,3177	28,27,41	269	149	0.000033810964872	0.00370399984167	0.967,0.961,0.969	0.983,0.984,0.977	-0.016
59289	ENSG00000257337	NA	chr12	-	53046678	53047036	53046846	53047036	53045960	53046061	59289	9,1,2	9,4,10	0,0,1	10,22,11	317	149	0.00000933212901955	0.00134554235142	0.32,0.105,0.086	0.0,0.0,0.041	0.157
59300	ENSG00000161960	EIF4A1	chr17	+	7573375	7573776	7573375	7573533	7574259	7574308	59300	10,5,13	1,6,0	4,12,8	0,0,0	392	149	0.000555130165169	0.0298230579794	0.792,0.241,1.0	1.0,1.0,1.0	-0.322
59382	ENSG00000074071	MRPS34	chr16	-	1772723	1773134	1772871	1773134	1772603	1772646	59382	5,8,5	0,2,0	7,8,4	3,3,2	297	149	0.000517369612901	0.028363146059	1.0,0.667,1.0	0.539,0.572,0.501	0.352
59447	ENSG00000109016	DHRS7B	chr17	+	21188710	21188863	21188710	21188855	21190947	21192030	59447	43,31,30	9,3,1	41,32,42	0,3,0	157	149	0.000613751775825	0.0322187115887	0.819,0.907,0.966	1.0,0.91,1.0	-0.073
59541	ENSG00000234608	MAPKAPK5-AS1	chr12	-	111841326	111841710	111841704	111841710	111840332	111840477	59541	597,599,561	8,4,12	579,549,535	4,0,3	527	149	0.000973216928039	0.0459161318962	0.955,0.977,0.93	0.976,1.0,0.981	-0.032
59563	ENSG00000110931	CAMKK2	chr12	-	121255718	121255804	121255782	121255804	121255549	121255638	59563	2,0,10	29,59,57	0,0,0	62,50,49	213	149	0.000846048820334	0.041310566014	0.046,0.0,0.109	0.0,0.0,0.0	0.052
59581	ENSG00000111707	SUDS3	chr12	+	118380137	118380421	118380137	118380235	118384011	118384067	59581	5,2,4	2,8,7	2,0,0	9,8,10	335	149	0.000147445743053	0.0113011274765	0.527,0.1,0.203	0.09,0.0,0.0	0.247
59582	ENSG00000111707	SUDS3	chr12	+	118380388	118380847	118380388	118380421	118384011	118384067	59582	4,4,4	3,2,4	5,7,2	2,0,0	575	149	0.000782256500908	0.038916586888	0.257,0.341,0.206	0.393,1.0,1.0	-0.53
59594	ENSG00000173598	NUDT4	chr12	+	93377882	93378112	93377882	93377934	93394608	93394719	59594	3,2,3	4,0,0	0,0,0	4,4,3	327	149	0.00000117128750932	0.000262441862628	0.255,1.0,1.0	0.0,0.0,0.0	0.752
59711	ENSG00000170291	ELP5	chr17	+	7252236	7252345	7252236	7252318	7252425	7252596	59711	0,0,2	6,4,1	5,1,1	3,0,1	176	149	0.000609403861441	0.0320166051584	0.0,0.0,0.629	0.585,1.0,0.458	-0.471
60025	ENSG00000172932	ANKRD13D	chr11	+	67290304	67290795	67290304	67290716	67291475	67291746	60025	3,1,2	0,1,0	1,0,0	0,3,2	228	149	0.000000183276652632	0.0000533293593853	1.0,0.395,1.0	1.0,0.0,0.0	0.465
60373	ENSG00000136205	TNS3	chr7	-	47579742	47579895	47579838	47579895	47529035	47529147	60373	2,4,8	1,0,1	0,2,0	2,0,2	245	149	0.0000155868838057	0.00200466030002	0.549,1.0,0.83	0.0,1.0,0.0	0.46
60591	ENSG00000151466	SCLT1	chr4	-	129093142	129093563	129093245	129093563	129082305	129082373	60591	6,6,3	1,4,1	2,2,13	0,1,0	252	149	0.000327964378581	0.0206188480364	0.78,0.47,0.639	1.0,0.542,1.0	-0.218
60629	ENSG00000288663	NA	chr12	+	53295838	53295948	53295838	53295941	53297849	53297924	60629	138,131,124	33,29,16	167,141,171	19,6,19	156	149	0.000269907877433	0.0179304710395	0.8,0.812,0.881	0.894,0.957,0.896	-0.085
60633	ENSG00000094914	AAAS	chr12	-	53321093	53321257	53321200	53321257	53320564	53320692	60633	0,0,0	4,1,1	4,1,2	2,0,0	256	149	0.0000000128041101055	0.00000633370080342	0.0,0.0,0.0	0.538,1.0,1.0	-0.846
60638	ENSG00000094914	AAAS	chr12	-	53321093	53321563	53321463	53321563	53320564	53320692	60638	9,4,7	6,2,1	6,11,13	0,2,0	519	149	0.000137064246858	0.0106707668989	0.301,0.365,0.668	1.0,0.612,1.0	-0.426
60645	ENSG00000094914	AAAS	chr12	-	53321154	53321563	53321463	53321563	53320564	53320692	60645	9,6,7	6,2,1	4,10,11	0,2,0	458	149	0.000358195089689	0.0220844615892	0.328,0.494,0.695	1.0,0.619,1.0	-0.367
60652	ENSG00000094914	AAAS	chr12	-	53321170	53321563	53321463	53321563	53320564	53320692	60652	9,6,8	6,2,1	2,13,11	0,2,0	442	149	0.000327643611134	0.0206188480364	0.336,0.503,0.729	1.0,0.687,1.0	-0.373
60733	ENSG00000170175	CHRNB1	chr17	+	7445107	7445582	7445107	7445370	7446068	7446942	60733	48,52,25	0,0,0	61,54,52	5,1,6	361	149	0.00000816010722215	0.00123469142359	1.0,1.0,1.0	0.834,0.957,0.782	0.142
60735	ENSG00000170175	CHRNB1	chr17	+	7445269	7445650	7445269	7445370	7446068	7446942	60735	61,55,38	0,0,0	65,63,58	5,1,6	429	149	0.00000524161032911	0.000877778629749	1.0,1.0,1.0	0.819,0.956,0.771	0.151
60784	ENSG00000285238	NA	chr12	-	6581128	6581143	6581134	6581143	6578845	6578917	60784	191,186,146	37,0,0	185,194,181	0,0,0	155	149	0.0000000993189382958	0.0000330922468707	0.832,1.0,1.0	1.0,1.0,1.0	-0.056
60844	ENSG00000015153	YAF2	chr12	-	42212421	42212484	42212443	42212484	42210547	42210680	60844	3,1,2	1,2,1	0,1,0	1,3,1	171	149	0.00000979130467504	0.00139609675928	0.723,0.303,0.635	0.0,0.225,0.0	0.479
60903	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282605	54282369	54282599	54282799	54282932	60903	412,357,370	0,78,0	481,449,531	0,0,0	155	149	0.0000000057104642126	0.0000032497089527	1.0,0.815,1.0	1.0,1.0,1.0	-0.062
60904	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282611	54282369	54282599	54282799	54282932	60904	672,554,579	0,78,0	825,729,889	0,0,0	161	149	0.000000000252746157337	0.000000184694254474	1.0,0.868,1.0	1.0,1.0,1.0	-0.044
60922	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282932	54282611	54282665	54283078	54283234	60922	290,193,195	2,1,0	388,311,358	8,7,16	416	149	0.00000287273190991	0.000558108453772	0.981,0.986,1.0	0.946,0.941,0.889	0.064
61002	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282605	54282369	54282596	54283811	54283967	61002	446,384,392	0,0,0	520,466,575	0,114,0	158	149	0.000000179179248216	0.0000526132453688	1.0,1.0,1.0	1.0,0.794,1.0	0.069
61003	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282817	54282369	54282596	54283811	54283967	61003	3937,3347,3170	0,0,0	5227,4752,5714	0,114,0	370	149	0.0000705870401307	0.00644768494694	1.0,1.0,1.0	1.0,0.944,1.0	0.019
61004	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282823	54282369	54282596	54283811	54283967	61004	3960,3348,3173	0,0,0	5269,4753,5721	0,114,0	376	149	0.0000508345596404	0.00501375336232	1.0,1.0,1.0	1.0,0.943,1.0	0.019
61005	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282835	54282369	54282596	54283811	54283967	61005	3938,3348,3173	0,0,0	5236,4793,5721	0,114,0	388	149	0.000024580565344	0.00287335423697	1.0,1.0,1.0	1.0,0.942,1.0	0.019
61006	ENSG00000135486	HNRNPA1	chr12	+	54282369	54282865	54282369	54282596	54283811	54283967	61006	4182,3538,3200	0,0,0	5277,4783,6104	0,114,0	418	149	0.00000490899078542	0.000839567982572	1.0,1.0,1.0	1.0,0.937,1.0	0.021
61033	ENSG00000135486	HNRNPA1	chr12	+	54282373	54282873	54282373	54282596	54283811	54283967	61033	4089,3420,3248	0,0,0	5433,4866,5865	0,114,0	426	149	0.00000327851881243	0.000609330724717	1.0,1.0,1.0	1.0,0.937,1.0	0.021
61066	ENSG00000135486	HNRNPA1	chr12	+	54282641	54283132	54282641	54282865	54283811	54283967	61066	9142,8768,8320	212,169,0	12136,11392,13685	0,0,350	416	149	0.000000018450665773	0.00000840875989305	0.939,0.949,1.0	1.0,1.0,0.933	-0.015
61067	ENSG00000135486	HNRNPA1	chr12	+	54282641	54283135	54282641	54282865	54283811	54283967	61067	9142,8768,8320	212,169,0	12136,11390,13695	0,0,350	419	149	0.0000000181289233625	0.00000832713246964	0.939,0.949,1.0	1.0,1.0,0.933	-0.015
61087	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283165	54282787	54282865	54283811	54283967	61087	9172,8817,8371	212,169,0	12215,11452,13748	0,0,350	449	149	0.00000000651594167511	0.00000367556267859	0.935,0.945,1.0	1.0,1.0,0.929	-0.016
61088	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283180	54282787	54282865	54283811	54283967	61088	9172,8815,8371	212,169,0	12217,11455,13752	0,0,350	464	149	0.0000000038340026709	0.00000226192087849	0.933,0.944,1.0	1.0,1.0,0.927	-0.017
61089	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283231	54282787	54282865	54283811	54283967	61089	9897,9543,9021	212,169,0	13587,12782,15571	0,0,350	515	149	0.000000000688994528097	0.000000481592196998	0.931,0.942,1.0	1.0,1.0,0.928	-0.018
61090	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283234	54282787	54282865	54283811	54283967	61090	16753,14961,14755	212,169,0	26638,24317,29318	0,0,350	518	149	0.0000000694595935213	0.0000263087275941	0.958,0.962,1.0	1.0,1.0,0.96	-0.013
61098	ENSG00000135486	HNRNPA1	chr12	+	54282787	54283234	54282787	54282874	54283811	54283967	61098	8581,7238,7402	54924,48915,46680	16122,14352,17228	70101,63989,78776	509	149	0.00000565585531753	0.000923110233627	0.044,0.042,0.044	0.063,0.062,0.06	-0.018
61122	ENSG00000135486	HNRNPA1	chr12	+	54281794	54281911	54281794	54281896	54283826	54283967	61122	9309,8068,8479	30,197,1393	12509,11784,14033	2068,1873,2054	164	149	0	0	0.996,0.974,0.847	0.846,0.851,0.861	0.086
61123	ENSG00000135486	HNRNPA1	chr12	+	54281794	54282105	54281794	54281896	54283826	54283967	61123	13994,12952,12440	30,197,1393	19545,18230,21624	2068,1873,2054	358	149	0	0	0.995,0.965,0.788	0.797,0.802,0.814	0.112
61124	ENSG00000135486	HNRNPA1	chr12	+	54281794	54282134	54281794	54281896	54283826	54283967	61124	13994,12825,12440	30,197,1393	19545,18244,21624	2068,1873,2054	387	149	0	0	0.994,0.962,0.775	0.784,0.789,0.802	0.119
61128	ENSG00000135486	HNRNPA1	chr12	+	54281794	54282105	54281794	54281911	54283826	54283967	61128	4777,4845,3925	125,0,0	6986,6386,7530	0,0,0	343	149	0.00000151969533202	0.000327938013493	0.943,1.0,1.0	1.0,1.0,1.0	-0.019
61129	ENSG00000135486	HNRNPA1	chr12	+	54281794	54282134	54281794	54281911	54283826	54283967	61129	4777,4718,3925	125,0,0	6986,6400,7530	0,0,0	372	149	0.0000000596299684075	0.0000233814923684	0.939,1.0,1.0	1.0,1.0,1.0	-0.02
61130	ENSG00000135486	HNRNPA1	chr12	+	54281794	54282134	54281794	54282105	54283826	54283967	61130	3323,2984,3026	0,127,0	4347,4111,4486	0,0,0	178	149	0.000461015294275	0.0261429008057	1.0,0.952,1.0	1.0,1.0,1.0	-0.016
61131	ENSG00000135486	HNRNPA1	chr12	+	54281804	54282138	54281804	54281896	54283826	54283967	61131	13994,12831,12467	30,197,1393	19551,18234,21634	2068,1873,2054	391	149	0	0	0.994,0.961,0.773	0.783,0.788,0.801	0.119
