ID...1	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...14	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
95290	ENSG00000185651	UBE2L3	chr22	+	21595895	21596008	21602749	21602836	21592860	21592956	21610856	21611043	95290	10,1,8	0,0,4	2,0,0	1,2,4	262	236	0.00000562781655733	0.000333885416104	1.0,1.0,0.643	0.643,0.0,0.0	0.667
95293	ENSG00000183495	EP400	chr12	+	132043292	132043462	132043644	132043728	132037952	132038096	132044176	132044311	95293	39,34,33	187,254,308	46,32,44	163,171,178	319	233	0.00212489020205	0.0361594289125	0.132,0.089,0.073	0.171,0.12,0.153	-0.05
95303	ENSG00000151773	CCDC122	chr13	-	43868711	43868803	43869330	43869470	43859671	43860070	43874841	43874927	95303	11,12,27	5,5,10	20,12,18	1,0,0	289	241	0.0000000191688741547	0.00000290356755416	0.647,0.667,0.692	0.943,1.0,1.0	-0.312
95305	ENSG00000151773	CCDC122	chr13	-	43868711	43868803	43869330	43869707	43859671	43860070	43874841	43874927	95305	122,127,110	5,5,10	82,85,121	1,0,0	526	241	0.00000129321333286	0.000100024099056	0.918,0.921,0.834	0.974,1.0,1.0	-0.1
95345	ENSG00000160799	CCDC12	chr3	-	46947335	46947467	46965983	46966037	46940997	46941065	46976636	46976843	95345	45,39,16	0,19,21	45,23,17	0,0,0	203	281	0.0000000581659592713	0.00000774805256385	1.0,0.74,0.513	1.0,1.0,1.0	-0.249
95380	ENSG00000172785	CBWD1	chr9	-	159977	160140	161566	161654	156480	156527	162431	162469	95380	2,0,2	4,6,4	2,1,2	0,0,3	237	312	0.0011848611718	0.0231226498529	0.397,0.0,0.397	1.0,1.0,0.467	-0.558
95406	ENSG00000174371	EXO1	chr1	+	241852048	241852102	241852210	241852411	241850491	241850586	241853357	241853481	95406	0,0,2	48,55,45	3,6,1	28,44,30	203	350	0.000202321439615	0.00601615591131	0.0,0.0,0.071	0.156,0.19,0.054	-0.11
95409	ENSG00000256028	NA	chr12	+	122975810	122975867	122976600	122976767	122975319	122975383	122976870	122978569	95409	10,11,23	122,92,109	4,5,5	84,87,118	206	316	0.000553855167028	0.0129247706845	0.112,0.155,0.245	0.068,0.081,0.061	0.101
95426	ENSG00000120802	TMPO	chr12	+	98544229	98544507	98544950	98545058	98537474	98537572	98546358	98546447	95426	764,899,1051	18,36,22	679,793,677	2,14,9	427	257	0.0000763985807958	0.00274805667168	0.962,0.938,0.966	0.995,0.972,0.978	-0.026
95431	ENSG00000120802	TMPO	chr12	+	98544441	98544507	98544950	98545061	98537474	98537572	98546358	98546447	95431	10,13,21	554,864,687	1,4,5	476,574,665	215	260	0.00018662210861	0.00563823747882	0.021,0.018,0.036	0.003,0.008,0.009	0.018
95432	ENSG00000120802	TMPO	chr12	+	98544441	98544507	98544950	98545065	98537474	98537572	98546358	98546447	95432	10,13,21	44,94,89	1,4,5	34,72,71	215	264	0.0000686240555083	0.00251910246482	0.218,0.145,0.225	0.035,0.064,0.08	0.136
95433	ENSG00000120802	TMPO	chr12	+	98544441	98544507	98544950	98545108	98537474	98537572	98546358	98546447	95433	10,13,21	47,96,89	1,4,5	34,72,71	215	307	0.0000970983649853	0.00331320786819	0.233,0.162,0.252	0.04,0.073,0.091	0.148
95439	ENSG00000120802	TMPO	chr12	+	98544441	98544537	98544950	98545065	98537474	98537572	98546358	98546447	95439	20,21,33	44,94,89	6,10,7	34,72,71	245	264	0.000355090334131	0.00920799535402	0.329,0.194,0.285	0.16,0.13,0.096	0.141
95440	ENSG00000120802	TMPO	chr12	+	98544441	98544537	98544950	98545108	98537474	98537572	98546358	98546447	95440	20,21,33	47,96,89	6,10,7	34,72,71	245	307	0.000507118718268	0.0120475622808	0.348,0.215,0.317	0.181,0.148,0.11	0.147
95459	ENSG00000255418	LINC02718	chr11	+	23166735	23166792	23183399	23183474	23166492	23166613	23192345	23192403	95459	10,11,8	5,6,5	6,7,10	0,2,0	206	224	0.0000310558552654	0.00132565215272	0.685,0.666,0.635	1.0,0.792,1.0	-0.269
95498	ENSG00000272822	NA	chr12	-	48943208	48943306	48956097	48956197	48940947	48941188	48957309	48957365	95498	5,4,2	4,0,2	4,3,2	2,0,0	249	247	0.00218865277193	0.0369813852522	0.554,1.0,0.498	0.665,1.0,1.0	-0.204
95499	ENSG00000272822	NA	chr12	-	48943208	48943306	48956097	48956235	48940947	48941188	48957309	48957365	95499	5,4,2	4,0,2	4,4,2	2,0,0	287	247	0.00204954206068	0.0351252285105	0.518,1.0,0.463	0.633,1.0,1.0	-0.217
95500	ENSG00000272822	NA	chr12	-	48943208	48943306	48956097	48956350	48940947	48941188	48957309	48957365	95500	10,9,6	4,0,2	10,9,6	2,0,0	402	247	0.00123617024922	0.023912426706	0.606,1.0,0.648	0.754,1.0,1.0	-0.167
95501	ENSG00000272822	NA	chr12	-	48943208	48943306	48956097	48956535	48940947	48941188	48957309	48957365	95501	6,7,6	4,0,2	9,9,4	2,0,0	587	247	0.00170770384537	0.0306859097498	0.387,1.0,0.558	0.654,1.0,1.0	-0.236
95567	ENSG00000205323	SARNP	chr12	-	55800853	55800900	55803628	55803748	55800561	55800629	55817665	55817724	95567	149,121,123	3484,2507,3269	21,19,34	2930,2751,3418	269	196	0	0	0.03,0.034,0.027	0.005,0.005,0.007	0.025
95579	ENSG00000205323	SARNP	chr12	-	55803628	55803748	55815886	55815939	55760550	55760640	55817665	55817724	95579	1,2,2	1,0,1	1,0,0	3,3,2	202	269	0.0000000317945767492	0.00000456291629475	0.571,1.0,0.727	0.307,0.0,0.0	0.664
95580	ENSG00000205323	SARNP	chr12	-	55803628	55803748	55816933	55817169	55760550	55760640	55817665	55817724	95580	7,4,3	1,0,1	2,0,2	3,3,2	385	269	0.00000294898107456	0.000196277950925	0.83,1.0,0.677	0.318,0.0,0.411	0.593
95597	ENSG00000183765	CHEK2	chr22	-	28703504	28703566	28710005	28710058	28699837	28699937	28711908	28712257	95597	1,0,1	28,14,24	3,6,1	26,12,17	202	211	0.000394111672708	0.00992152166382	0.036,0.0,0.042	0.108,0.343,0.058	-0.144
95624	ENSG00000159335	PTMS	chr12	+	6766549	6766737	6769602	6769626	6765515	6765638	6769920	6769999	95624	48,0,0	17,14,2	1,0,0	9,18,19	337	173	0.00180766934307	0.0320882525171	0.592,0.0,0.0	0.054,0.0,0.0	0.179
95625	ENSG00000159335	PTMS	chr12	+	6766549	6766737	6769602	6769638	6765515	6765638	6769920	6769999	95625	48,0,0	21,22,12	1,0,0	17,24,29	337	185	0.00169730167441	0.0305371409964	0.556,0.0,0.0	0.031,0.0,0.0	0.175
95626	ENSG00000159335	PTMS	chr12	+	6766549	6766737	6769602	6769658	6765515	6765638	6769920	6769999	95626	48,0,0	23,32,5	1,0,0	18,32,28	337	205	0.00142006734698	0.0266160420614	0.559,0.0,0.0	0.033,0.0,0.0	0.175
95628	ENSG00000159335	PTMS	chr12	+	6766549	6766737	6769602	6769676	6765515	6765638	6769920	6769999	95628	48,0,0	94,101,78	1,0,0	58,85,125	337	223	0.00000270057491703	0.000182337031452	0.253,0.0,0.0	0.011,0.0,0.0	0.081
95629	ENSG00000159335	PTMS	chr12	+	6766549	6766737	6769602	6769684	6765515	6765638	6769920	6769999	95629	48,0,0	94,108,84	1,0,0	58,90,125	337	231	0.00000427121380331	0.000268641039122	0.259,0.0,0.0	0.012,0.0,0.0	0.082
95634	ENSG00000159335	PTMS	chr12	+	6766549	6766750	6769602	6769676	6765515	6765638	6769920	6769999	95634	48,0,0	94,101,78	0,9,0	58,85,125	350	223	0.0032115401898	0.049230261952	0.245,0.0,0.0	0.0,0.063,0.0	0.061
95653	ENSG00000159335	PTMS	chr12	+	6769602	6769626	6769972	6769999	6766374	6766750	6770156	6770218	95653	534,480,514	448,490,370	550,546,638	316,336,427	173	176	0.00179636446335	0.031938269481	0.548,0.499,0.586	0.639,0.623,0.603	-0.077
95655	ENSG00000159335	PTMS	chr12	+	6769602	6769626	6769981	6769999	6766374	6766750	6770156	6770218	95655	534,480,514	263,255,171	550,546,638	158,185,173	173	167	0.000670661176146	0.0149467280848	0.662,0.645,0.744	0.771,0.74,0.781	-0.08
95774	ENSG00000159335	PTMS	chr12	+	6769929	6769999	6770161	6770218	6769602	6769674	6770391	6770498	95774	0,0,0	113,81,114	0,16,2	117,77,87	219	206	0.0000237654741067	0.00106243233176	0.0,0.0,0.0	0.0,0.164,0.021	-0.062
95895	ENSG00000111011	RSRC2	chr12	-	122522798	122522901	122526169	122526253	122522142	122522299	122526847	122527000	95895	6,8,12	96,120,97	8,6,8	259,246,265	233	252	0.000863563135053	0.0181241326974	0.063,0.067,0.118	0.032,0.026,0.032	0.053
95901	ENSG00000111011	RSRC2	chr12	-	122522798	122522928	122526169	122526253	122522142	122522299	122526847	122527000	95901	6,8,12	99,132,101	8,6,8	284,269,281	233	279	0.000670415242505	0.0149446351088	0.068,0.068,0.125	0.033,0.026,0.033	0.056
95907	ENSG00000111011	RSRC2	chr12	-	122522798	122522931	122526169	122526253	122522142	122522299	122526847	122527000	95907	6,8,12	99,130,101	8,6,8	281,266,280	233	282	0.000686116311569	0.0151947173068	0.068,0.069,0.126	0.033,0.027,0.033	0.057
95943	ENSG00000130787	HIP1R	chr12	+	122855704	122856148	122856148	122856163	122855550	122855612	122856255	122856344	95943	73,103,86	264,246,200	42,42,68	226,236,232	593	164	0.000150948277597	0.00473154920031	0.071,0.104,0.106	0.049,0.047,0.075	0.037
95951	ENSG00000130787	HIP1R	chr12	+	122855815	122856148	122856148	122856163	122855550	122855612	122856255	122856344	95951	75,108,92	264,246,200	42,46,72	226,236,232	482	164	0.000133484932138	0.00427856854867	0.088,0.13,0.135	0.059,0.062,0.096	0.045
95962	ENSG00000130787	HIP1R	chr12	+	122855830	122856148	122856150	122856163	122855264	122855405	122856255	122856344	95962	73,102,86	205,206,138	42,41,69	164,181,167	467	162	0.000737024276198	0.0160758616587	0.11,0.147,0.178	0.082,0.073,0.125	0.052
95971	ENSG00000130787	HIP1R	chr12	+	122855840	122856148	122856148	122856163	122855550	122855612	122856255	122856344	95971	70,95,75	264,246,200	40,39,60	226,236,232	457	164	0.000208890449012	0.00616302055239	0.087,0.122,0.119	0.06,0.056,0.085	0.042
96186	ENSG00000285238	NA	chr12	-	6578845	6578885	6581043	6581113	6578408	6578546	6582136	6582281	96186	20,10,16	751,666,543	9,11,2	682,797,906	219	189	0.00226585212758	0.0379984406779	0.022,0.013,0.025	0.011,0.012,0.002	0.012
96190	ENSG00000285238	NA	chr12	-	6578845	6578908	6581043	6581349	6578408	6578546	6581648	6581814	96190	220,231,182	1228,1177,909	162,191,192	1209,1253,1443	455	212	0.00229723461133	0.0383937343933	0.077,0.084,0.085	0.059,0.066,0.058	0.021
96243	ENSG00000135486	HNRNPA1	chr12	+	54281794	54281863	54282089	54282234	54280779	54280822	54282799	54282932	96243	3,2,0	38,3,25	5,1,12	38,0,3	218	294	0.00298786073017	0.0465122148757	0.096,0.473,0.0	0.151,1.0,0.844	-0.475
96257	ENSG00000135486	HNRNPA1	chr12	+	54281804	54281896	54282089	54282134	54281385	54281502	54283826	54283967	96257	25,28,64	0,0,0	99,83,112	1,8,5	241	194	0.000577846583477	0.0133190589063	1.0,1.0,1.0	0.988,0.893,0.947	0.057
96259	ENSG00000135486	HNRNPA1	chr12	+	54281804	54281908	54282089	54282134	54281385	54281502	54283826	54283967	96259	1,4,4	0,0,0	6,0,6	1,8,5	253	194	0.000000025442163043	0.00000376674289172	1.0,1.0,1.0	0.821,0.0,0.479	0.567
96266	ENSG00000135486	HNRNPA1	chr12	+	54281860	54281896	54282089	54282134	54281385	54281502	54283826	54283967	96266	18,17,18	0,0,0	47,31,47	1,8,5	185	194	0.0000692367261956	0.00253780223914	1.0,1.0,1.0	0.98,0.803,0.908	0.103
96301	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282578	54282611	54282659	54282393	54282486	54282799	54282932	96301	104,90,73	0,0,0	132,129,124	15,0,22	155	197	0.0000000111237423717	0.00000178681473463	1.0,1.0,1.0	0.918,1.0,0.878	0.068
96302	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282578	54282647	54282659	54282393	54282486	54282799	54282932	96302	104,90,73	0,0,0	132,129,124	15,0,22	155	161	0.00000000539356459495	0.000000943830253412	1.0,1.0,1.0	0.901,1.0,0.854	0.082
96303	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282581	54282611	54282659	54282393	54282486	54282799	54282932	96303	158,117,122	0,0,0	197,181,203	15,0,22	158	197	0.0000000918017331042	0.0000116147505464	1.0,1.0,1.0	0.942,1.0,0.92	0.046
96304	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282581	54282647	54282659	54282393	54282486	54282799	54282932	96304	158,117,122	0,0,0	197,181,203	15,0,22	158	161	0.0000000251345949609	0.00000372681974695	1.0,1.0,1.0	0.93,1.0,0.904	0.055
96346	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282596	54282799	54283231	54282393	54282486	54283826	54283967	96346	828,591,683	1025,1106,1046	987,823,1064	1961,1778,2279	173	581	0.000770107704306	0.016629795724	0.731,0.642,0.687	0.628,0.609,0.611	0.071
96351	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282596	54283078	54283231	54282393	54282486	54283826	54283967	96351	828,591,683	537,531,443	987,823,1064	1102,1019,1306	173	302	0.0000000660040612166	0.00000863994040208	0.729,0.66,0.729	0.61,0.585,0.587	0.112
96352	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282596	54283078	54283237	54282393	54282486	54283826	54283967	96352	828,591,683	880,821,798	987,823,1064	1444,1365,1959	173	308	0.000383330079231	0.00973989319434	0.626,0.562,0.604	0.549,0.518,0.492	0.078
96405	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282599	54283078	54283231	54282393	54282486	54283826	54283967	96405	897,671,698	537,531,443	1157,982,1235	1102,1019,1306	176	302	0.00000523764973936	0.000314892034164	0.741,0.684,0.73	0.643,0.623,0.619	0.09
96448	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282602	54282799	54283231	54282393	54282486	54283826	54283967	96448	962,716,815	1025,1106,1046	1194,1023,1292	1961,1778,2279	179	581	0.00101493293359	0.0205592410817	0.753,0.678,0.717	0.664,0.651,0.648	0.062
96453	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282602	54283078	54283231	54282393	54282486	54283826	54283967	96453	962,716,815	537,531,443	1194,1023,1292	1102,1019,1306	179	302	0.000000204095887302	0.000022541686565	0.751,0.695,0.756	0.646,0.629,0.625	0.101
96454	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282602	54283078	54283237	54282393	54282486	54283826	54283967	96454	962,716,815	880,821,798	1194,1023,1292	1444,1365,1959	179	308	0.00109552374849	0.0217524858855	0.653,0.6,0.637	0.587,0.563,0.532	0.069
96483	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282605	54282799	54283231	54282393	54282486	54283811	54283967	96483	1223,969,1070	1025,1106,1046	1506,1286,1634	1855,1729,2282	182	581	0.000559312225001	0.0130200681011	0.792,0.737,0.766	0.722,0.704,0.696	0.058
96487	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282605	54283078	54283231	54282393	54282486	54283811	54283967	96487	1223,969,1070	537,531,443	1506,1286,1634	996,970,1309	182	302	0.000000289292337752	0.0000301581893479	0.791,0.752,0.8	0.715,0.687,0.674	0.089
96496	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282605	54282799	54283231	54282393	54282486	54283937	54283967	96496	1223,969,1068	1025,1106,1046	1506,1286,1635	1861,1729,2279	182	581	0.000564093930181	0.0131158509698	0.792,0.737,0.765	0.721,0.704,0.696	0.058
96498	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282605	54283078	54283231	54282393	54282486	54283937	54283967	96498	1223,969,1068	537,531,443	1506,1286,1635	1002,970,1306	182	302	0.000000282972641985	0.0000296566189158	0.791,0.752,0.8	0.714,0.687,0.675	0.089
96511	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282620	54283078	54283206	54282393	54282486	54283891	54283967	96511	1706,1366,1495	270,309,265	2177,1849,2340	502,506,768	197	277	0.0000225737619899	0.00102264343142	0.899,0.861,0.888	0.859,0.837,0.811	0.047
96537	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282638	54282799	54283231	54282393	54282486	54283826	54283967	96537	2219,1842,1968	1025,1106,1046	2930,2511,3133	1961,1778,2279	215	581	0.00102246011681	0.0206606298547	0.854,0.818,0.836	0.801,0.792,0.788	0.042
96542	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282638	54283078	54283231	54282393	54282486	54283826	54283967	96542	2219,1842,1968	537,531,443	2930,2511,3133	1102,1019,1306	215	302	0.000000157842133808	0.0000182090641423	0.853,0.83,0.862	0.789,0.776,0.771	0.07
96543	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282638	54283078	54283237	54282393	54282486	54283826	54283967	96543	2219,1842,1968	880,821,798	2930,2511,3133	1444,1365,1959	215	308	0.00109377959851	0.0217222418608	0.783,0.763,0.779	0.744,0.725,0.696	0.053
96577	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282659	54283078	54283231	54282393	54282486	54283826	54283967	96577	4294,3578,3550	537,531,443	5681,4981,6132	1102,1019,1306	236	302	0.000000988471977825	0.0000805076439537	0.911,0.896,0.911	0.868,0.862,0.857	0.044
96589	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282662	54283078	54283231	54282393	54282486	54283811	54283967	96589	4449,3704,3663	537,531,443	5872,5239,6381	996,970,1309	239	302	0.0000210823088898	0.000968013758861	0.913,0.898,0.913	0.882,0.872,0.86	0.037
96616	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282674	54283078	54283231	54282393	54282486	54283826	54283967	96616	4684,3910,3824	537,531,443	6195,5544,6743	1102,1019,1306	251	302	0.00000200958967722	0.000142971635209	0.913,0.899,0.912	0.871,0.867,0.861	0.042
96626	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282808	54283078	54283231	54282393	54282486	54283826	54283967	96626	4708,3930,3840	537,531,443	6210,5561,6765	1102,1019,1306	385	302	0.00000178520829408	0.000129997545598	0.873,0.853,0.872	0.816,0.811,0.802	0.056
96640	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282811	54283078	54283231	54282393	54282486	54283826	54283967	96640	4708,3930,3840	537,531,443	6210,5561,6765	1102,1019,1306	388	302	0.00000178497211178	0.000129997545598	0.872,0.852,0.871	0.814,0.809,0.801	0.057
96643	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282811	54283078	54283231	54282393	54282486	54283937	54283967	96643	4708,3930,3840	537,531,443	6210,5561,6765	1002,970,1306	388	302	0.0000233634119189	0.00104922958981	0.872,0.852,0.871	0.828,0.817,0.801	0.05
96648	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282817	54283078	54283231	54282393	54282486	54283811	54283967	96648	4708,3930,3840	537,531,443	6210,5561,6765	996,970,1309	394	302	0.0000248192901143	0.00110103119764	0.87,0.85,0.869	0.827,0.815,0.798	0.05
96652	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282817	54283078	54283231	54282393	54282486	54283826	54283967	96652	4708,3930,3840	537,531,443	6210,5561,6768	1102,1019,1306	394	302	0.00000179962658586	0.000130853617714	0.87,0.85,0.869	0.812,0.807,0.799	0.057
96655	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282817	54283078	54283231	54282393	54282486	54283937	54283967	96655	4708,3930,3840	537,531,443	6210,5561,6765	1002,970,1306	394	302	0.0000233577934133	0.00104922958981	0.87,0.85,0.869	0.826,0.815,0.799	0.05
96660	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282826	54283078	54283231	54282393	54282486	54283826	54283967	96660	4709,3931,3845	537,531,443	6218,5562,6772	1102,1019,1306	403	302	0.00000180943953987	0.000131179029061	0.868,0.847,0.867	0.809,0.804,0.795	0.058
96665	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282835	54283078	54283231	54282393	54282486	54283811	54283967	96665	4709,3931,3844	537,531,443	6218,5593,6772	996,970,1309	412	302	0.0000276539590144	0.00120343076355	0.865,0.844,0.864	0.821,0.809,0.791	0.051
96669	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282835	54283078	54283231	54282393	54282486	54283826	54283967	96669	4709,3931,3844	537,531,443	6218,5563,6772	1102,1019,1306	412	302	0.00000182364829693	0.000131820271675	0.865,0.844,0.864	0.805,0.8,0.792	0.059
96683	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282873	54283078	54283231	54282393	54282486	54283811	54283967	96683	4773,3974,3896	537,531,443	6290,5612,6835	996,970,1309	450	302	0.0000219581459008	0.00100074987989	0.856,0.834,0.855	0.809,0.795,0.778	0.054
96810	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282662	54282799	54282835	54282393	54282486	54283811	54283967	96810	4,5,3	0,0,0	5,4,6	0,31,1	200	185	0.00031182748236	0.00836869027597	1.0,1.0,1.0	1.0,0.107,0.847	0.349
96841	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282665	54282799	54282835	54282393	54282486	54283811	54283967	96841	7,8,3	0,0,0	9,11,11	0,31,1	203	185	0.000322095722342	0.00857394386101	1.0,1.0,1.0	1.0,0.244,0.909	0.282
96902	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282808	54283078	54283231	54282393	54282486	54283826	54283967	96902	18,20,10	537,531,443	13,15,11	1102,1019,1306	346	302	0.0000226513694368	0.00102521432958	0.028,0.032,0.019	0.01,0.013,0.007	0.016
96916	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282811	54283078	54283231	54282393	54282486	54283826	54283967	96916	18,20,10	537,531,443	13,15,11	1102,1019,1306	349	302	0.0000235669251389	0.00105643873356	0.028,0.032,0.019	0.01,0.013,0.007	0.016
96919	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282811	54283078	54283231	54282393	54282486	54283937	54283967	96919	18,20,10	537,531,443	13,15,11	1002,970,1306	349	302	0.0000463675055263	0.00184393365626	0.028,0.032,0.019	0.011,0.013,0.007	0.016
96924	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282817	54283078	54283231	54282393	54282486	54283811	54283967	96924	18,20,10	537,531,443	13,15,11	996,970,1309	355	302	0.0000500787915179	0.00196059166824	0.028,0.031,0.019	0.011,0.013,0.007	0.016
96928	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282817	54283078	54283231	54282393	54282486	54283826	54283967	96928	18,20,10	537,531,443	13,15,14	1102,1019,1306	355	302	0.0000599141777504	0.0022610288351	0.028,0.031,0.019	0.01,0.012,0.009	0.016
96931	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282817	54283078	54283231	54282393	54282486	54283937	54283967	96931	18,20,10	537,531,443	13,15,11	1002,970,1306	355	302	0.0000492962849027	0.00193689871449	0.028,0.031,0.019	0.011,0.013,0.007	0.016
96936	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282820	54283078	54283231	54282393	54282486	54283826	54283967	96936	19,22,11	537,531,443	21,18,17	1102,1019,1306	358	302	0.000838027990051	0.0177386073853	0.029,0.034,0.021	0.016,0.015,0.011	0.014
96950	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282823	54283078	54283231	54282393	54282486	54283811	54283967	96950	40,21,14	537,531,443	54,16,18	996,970,1309	361	302	0.00116895680157	0.0228824108592	0.059,0.032,0.026	0.043,0.014,0.011	0.016
96954	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282823	54283078	54283231	54282393	54282486	54283826	54283967	96954	20,22,14	537,531,443	22,18,18	1102,1019,1306	361	302	0.000285204067503	0.00781833137121	0.03,0.033,0.026	0.016,0.015,0.011	0.016
96956	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282823	54283811	54283826	54282393	54282486	54283895	54283967	96956	19,21,14	2,2570,0	32,16,18	0,0,0	361	164	0.000000696742488038	0.0000609376930864	0.812,0.004,1.0	1.0,1.0,1.0	-0.395
96960	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282826	54283078	54283231	54282393	54282486	54283826	54283967	96960	19,21,15	537,531,443	21,16,18	1102,1019,1306	364	302	0.000175705853608	0.00535927385814	0.029,0.032,0.027	0.016,0.013,0.011	0.016
96969	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282835	54283078	54283231	54282393	54282486	54283826	54283967	96969	19,21,14	537,531,443	21,17,18	1102,1019,1306	373	302	0.000362927767898	0.00936921668881	0.028,0.031,0.025	0.015,0.013,0.011	0.015
96985	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282841	54283078	54283231	54282393	54282486	54283826	54283967	96985	21,27,19	537,531,443	26,19,24	1102,1019,1306	379	302	0.0000742907712338	0.00269193828121	0.03,0.039,0.033	0.018,0.015,0.014	0.018
96986	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282841	54283078	54283237	54282393	54282486	54283826	54283967	96986	21,27,19	880,821,798	26,19,24	1444,1365,1959	379	308	0.00202228021743	0.034773881241	0.019,0.026,0.019	0.014,0.011,0.01	0.01
96992	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282865	54283078	54283231	54282393	54282486	54283811	54283967	96992	112,96,36	537,531,443	39,35,189	996,970,1309	403	302	0.00000000315224624181	0.000000577066515917	0.135,0.119,0.057	0.029,0.026,0.098	0.053
96996	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282865	54283078	54283231	54282393	54282486	54283826	54283967	96996	42,51,43	537,531,443	47,47,57	1102,1019,1306	403	302	0.00000183149404243	0.000132096003914	0.055,0.067,0.068	0.031,0.033,0.032	0.031
96997	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282865	54283078	54283237	54282393	54282486	54283826	54283967	96997	42,51,43	880,821,798	47,47,57	1444,1365,1959	403	308	0.000304260118939	0.00820367395842	0.035,0.045,0.04	0.024,0.026,0.022	0.016
97000	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282865	54283078	54283206	54282393	54282486	54283891	54283967	97000	59,64,52	270,309,265	77,48,66	502,506,768	403	277	0.00000410406716456	0.000259456222945	0.131,0.125,0.119	0.095,0.061,0.056	0.054
97004	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282873	54283078	54283231	54282393	54282486	54283811	54283967	97004	83,64,66	537,531,443	93,66,81	996,970,1309	411	302	0.000000560431696606	0.0000507309377224	0.102,0.081,0.099	0.064,0.048,0.043	0.042
97013	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282874	54283078	54283231	54282393	54282486	54283811	54283967	97013	39304,35714,31248	537,531,443	52118,47240,58251	996,970,1309	412	302	0.0000231945014081	0.00104402868838	0.982,0.98,0.981	0.975,0.973,0.97	0.008
97017	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282874	54283078	54283231	54282393	54282486	54283826	54283967	97017	92,70,70	537,531,443	106,74,100	1102,1019,1306	412	302	0.000000563878759352	0.0000509551171904	0.112,0.088,0.104	0.066,0.051,0.053	0.045
97018	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282874	54283078	54283237	54282393	54282486	54283826	54283967	97018	92,70,70	880,821,798	106,74,100	1444,1365,1959	412	308	0.00030475758254	0.00821483381113	0.072,0.06,0.062	0.052,0.039,0.037	0.022
97021	ENSG00000135486	HNRNPA1	chr12	+	54282611	54282874	54283078	54283206	54282393	54282486	54283891	54283967	97021	97,65,81	270,309,265	96,85,97	502,506,768	412	277	0.00000317461454513	0.00020875161035	0.195,0.124,0.17	0.114,0.101,0.078	0.065
