ID...1	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
26043	ENSG00000185187	SIGIRR	chr11	-	405715	406157	405715	406059	406141	406157	26043	61,34,49	40,27,38	22,21,27	40,36,37	231	149	0.00014934157682	0.00629525407893	0.496,0.448,0.454	0.262,0.273,0.32	0.181
26068	ENSG00000185101	ANO9	chr11	-	431693	431906	431693	431771	431847	431906	26068	20,36,34	8,35,14	8,13,19	22,18,26	225	149	0.00149541181632	0.0344113282693	0.623,0.405,0.617	0.194,0.324,0.326	0.267
26145	ENSG00000186635	ARAP1	chr11	-	72695541	72695865	72695541	72695628	72695759	72695865	26145	333,364,218	0,0,39	395,373,436	0,0,0	280	149	0.00000194640267304	0.000225310099773	1.0,1.0,0.748	1.0,1.0,1.0	-0.084
26164	ENSG00000214530	STARD10	chr11	-	72780665	72781294	72780665	72781010	72781112	72781294	26164	1194,1062,966	18,10,16	878,907,1053	8,4,1	251	149	0.000740397888621	0.0204845805003	0.975,0.984,0.973	0.985,0.993,0.998	-0.015
26173	ENSG00000118181	RPS25	chr11	-	119017360	119018053	119017360	119017548	119017957	119018053	26173	185,165,190	0,2,0	182,191,182	10,9,14	558	149	0.000000000207738160007	0.0000000860457480145	1.0,0.957,1.0	0.829,0.85,0.776	0.167
26174	ENSG00000118181	RPS25	chr11	-	119017360	119018053	119017360	119017552	119017957	119018053	26174	185,165,190	3,0,0	182,191,182	8,6,4	554	149	0.0000351431964121	0.00217872571249	0.943,1.0,1.0	0.86,0.895,0.924	0.088
26183	ENSG00000172273	HINFP	chr11	+	119121608	119121871	119121608	119121639	119121782	119121871	26183	0,9,2	7,7,4	1,0,0	4,5,11	292	149	0.000178670245172	0.00721242317375	0.0,0.396,0.203	0.113,0.0,0.0	0.162
26213	ENSG00000167797	CDK2AP2	chr11	-	67507591	67508076	67507591	67507689	67507849	67508076	26213	81,63,65	0,0,1	86,64,64	4,7,2	309	149	0.0000279985534357	0.00183953714297	1.0,1.0,0.969	0.912,0.815,0.939	0.101
26278	ENSG00000198561	CTNND1	chr11	+	57811398	57814373	57811398	57811486	57814315	57814373	26278	124,175,144	10,0,0	102,81,102	0,0,0	2978	149	0.00174058698331	0.0383025323559	0.383,1.0,1.0	1.0,1.0,1.0	-0.206
26283	ENSG00000198198	SZT2	chr1	+	43432061	43432359	43432061	43432180	43432271	43432359	26283	1,6,2	0,0,0	1,0,0	0,1,2	240	149	0.00000883249484829	0.000740271855613	1.0,1.0,1.0	1.0,0.0,0.0	0.667
26292	ENSG00000163882	POLR2H	chr3	+	184364965	184365243	184364965	184365049	184365132	184365243	26292	8,9,10	206,168,155	21,23,28	254,215,238	232	149	0.00206439807686	0.0427849869736	0.024,0.033,0.04	0.05,0.064,0.07	-0.029
26293	ENSG00000106305	AIMP2	chr7	+	6014904	6015352	6014904	6015052	6015145	6015352	26293	12,12,20	7,9,7	24,17,15	3,1,0	242	149	0.00000875112038401	0.00073628414993	0.513,0.451,0.638	0.831,0.913,1.0	-0.381
26306	ENSG00000135124	P2RX4	chr12	+	121232610	121232897	121232610	121232676	121232813	121232897	26306	14,11,19	0,0,0	10,6,7	5,1,1	286	149	0.00000695944575002	0.000623513979735	1.0,1.0,1.0	0.51,0.758,0.785	0.316
26307	ENSG00000135124	P2RX4	chr12	+	121232996	121233321	121232996	121233092	121233263	121233321	26307	3,5,4	4,2,6	9,8,4	0,2,1	320	149	0.000606194444617	0.0176067451495	0.259,0.538,0.237	1.0,0.651,0.651	-0.423
26312	ENSG00000166801	FAM111A	chr11	+	59144861	59145856	59144861	59145061	59145826	59145856	26312	748,1156,1116	17,13,10	590,642,691	1,2,6	914	149	0.000456533452306	0.0143697423644	0.878,0.935,0.948	0.99,0.981,0.949	-0.053
26314	ENSG00000166801	FAM111A	chr11	+	59145062	59145856	59145062	59145419	59145826	59145856	26314	55,80,99	40,85,100	39,39,37	67,59,67	556	149	0.000723510870796	0.0201671299054	0.269,0.201,0.21	0.135,0.15,0.129	0.089
26331	ENSG00000166436	TRIM66	chr11	-	8679686	8680063	8679686	8679758	8679900	8680063	26331	1,6,3	3,3,0	1,1,8	0,0,0	291	149	0.0000505322398805	0.00280257693725	0.146,0.506,1.0	1.0,1.0,1.0	-0.449
26332	ENSG00000166436	TRIM66	chr11	-	8679686	8680063	8679686	8679761	8679900	8680063	26332	1,5,1	0,0,0	1,1,8	1,3,3	288	149	0.0000000438728783303	0.00000895633473343	1.0,1.0,1.0	0.341,0.147,0.58	0.644
26341	ENSG00000177963	RIC8A	chr11	+	209270	209646	209270	209318	209478	209646	26341	24,32,41	0,2,0	30,20,40	2,0,13	309	149	0.000255057340418	0.00932166085569	1.0,0.885,1.0	0.879,1.0,0.597	0.136
26346	ENSG00000162241	SLC25A45	chr11	-	65380533	65380989	65380533	65380632	65380984	65380989	26346	1,7,2	4,2,0	1,7,3	0,0,0	501	149	0.00000782656947351	0.000679539619456	0.069,0.51,1.0	1.0,1.0,1.0	-0.474
26413	ENSG00000152620	NADK2	chr5	-	36207169	36207417	36207169	36207265	36207365	36207417	26413	8,12,11	7,1,5	5,7,8	0,0,0	249	149	0.0000000847453873742	0.0000155257895587	0.406,0.878,0.568	1.0,1.0,1.0	-0.383
26416	ENSG00000128833	MYO5C	chr15	-	52225078	52225532	52225078	52225133	52225438	52225532	26416	31,26,36	3,1,3	35,28,28	0,0,0	454	149	0.000232399992917	0.0087509773354	0.772,0.895,0.798	1.0,1.0,1.0	-0.178
26421	ENSG00000099256	PRTFDC1	chr10	-	24858056	24858409	24858056	24858117	24858391	24858409	26421	5,8,7	4,14,20	8,6,4	1,0,0	423	149	0.00000000192174720581	0.000000669799209049	0.306,0.168,0.11	0.738,1.0,1.0	-0.718
26441	ENSG00000179262	RAD23A	chr19	+	12949019	12949408	12949019	12949163	12949274	12949408	26441	18,8,15	1,0,7	18,10,18	0,0,0	260	149	0.000162099335523	0.00668513565548	0.912,1.0,0.551	1.0,1.0,1.0	-0.179
26459	ENSG00000141497	ZMYND15	chr17	+	4741583	4742070	4741583	4741816	4741914	4742070	26459	9,8,10	4,1,2	5,6,7	1,0,0	247	149	0.000335879063029	0.0114963157142	0.576,0.828,0.751	0.751,1.0,1.0	-0.199
26461	ENSG00000141497	ZMYND15	chr17	+	4744044	4744278	4744044	4744107	4744189	4744278	26461	2,3,7	17,25,8	0,0,0	16,13,16	231	149	0.000021147694797	0.00147775334303	0.071,0.072,0.361	0.0,0.0,0.0	0.168
26484	ENSG00000122359	ANXA11	chr10	-	80157640	80157945	80157640	80157763	80157845	80157945	26484	31,15,14	7,8,1	16,45,29	0,0,1	231	149	0.0000002423129567	0.0000389062039466	0.741,0.547,0.9	1.0,1.0,0.949	-0.254
26509	ENSG00000269609	C10orf95-AS1	chr10	+	102450803	102452187	102450803	102451028	102452089	102452187	26509	8,33,12	1,6,1	8,10,4	0,1,0	1210	149	0.0000911047830101	0.00435413829169	0.496,0.404,0.596	1.0,0.552,1.0	-0.352
26513	ENSG00000138119	MYOF	chr10	-	93323072	93323358	93323072	93323173	93323269	93323358	26513	67,72,21	837,811,802	8,6,49	470,488,630	245	149	0.00169941667594	0.0377091060546	0.046,0.051,0.016	0.01,0.007,0.045	0.017
26522	ENSG00000125954	CHURC1-FNTB	chr14	+	65032358	65032696	65032358	65032503	65032609	65032696	26522	3,2,2	4,7,9	0,0,0	4,1,6	255	149	0.000780800019591	0.0211618613812	0.305,0.143,0.115	0.0,0.0,0.0	0.188
26531	ENSG00000125459	MSTO1	chr1	+	155610899	155611108	155610899	155610961	155611038	155611108	26531	2,1,6	2,0,0	5,3,8	7,7,2	226	149	0.0011046810825	0.0276529660465	0.397,1.0,1.0	0.32,0.22,0.725	0.377
26539	ENSG00000125459	MSTO1	chr1	+	155613091	155613566	155613091	155613233	155613461	155613566	26539	0,0,1	13,5,10	6,2,7	12,13,18	377	149	0.0000501321252498	0.00279516612866	0.0,0.0,0.038	0.165,0.057,0.133	-0.106
26548	ENSG00000168310	IRF2	chr4	-	184474081	184474550	184474081	184474259	184474378	184474550	26548	6,10,15	0,0,0	5,6,9	4,2,0	268	149	0.000290457469362	0.0103121422042	1.0,1.0,1.0	0.41,0.625,1.0	0.322
26568	ENSG00000052749	RRP12	chr10	-	97366445	97366805	97366445	97366621	97366741	97366805	26568	68,54,118	1354,1165,1133	43,34,49	1117,952,1307	269	149	0.000045392412461	0.00262765856431	0.027,0.025,0.055	0.021,0.019,0.02	0.016
26577	ENSG00000165669	FAM204A	chr10	-	118335395	118335640	118335395	118335426	118335553	118335640	26577	24,15,33	617,585,534	6,12,6	605,496,673	276	149	0.0000200295909212	0.001417788331	0.021,0.014,0.032	0.005,0.013,0.005	0.015
26591	ENSG00000107581	EIF3A	chr10	-	119050881	119051321	119050881	119050967	119051198	119051321	26591	315,642,526	6,2,4	279,295,380	14,14,4	380	149	0.0000085224412929	0.00072308264315	0.954,0.992,0.981	0.887,0.892,0.974	0.058
26592	ENSG00000107581	EIF3A	chr10	-	119056828	119057040	119056828	119056853	119056935	119057040	26592	94,399,145	8314,8766,8898	96,94,134	7296,7526,8482	231	149	0.000109006146101	0.0049766703763	0.007,0.029,0.01	0.008,0.008,0.01	0.007
26606	ENSG00000138346	DNA2	chr10	-	68431863	68432315	68431863	68431971	68432205	68432315	26606	3,7,3	11,12,5	0,0,0	10,5,9	383	149	0.0000061289214025	0.000568716148323	0.096,0.185,0.189	0.0,0.0,0.0	0.157
26672	ENSG00000072042	RDH11	chr14	-	67692415	67693052	67692415	67692846	67692933	67693052	26672	12,16,15	2,0,7	9,14,14	0,0,0	236	149	0.0000182683115365	0.00131845541342	0.791,1.0,0.575	1.0,1.0,1.0	-0.211
26691	ENSG00000085733	CTTN	chr11	+	70407297	70407645	70407297	70407384	70407517	70407645	26691	1080,56,1128	7360,7608,7491	193,951,113	6481,6417,6900	282	149	0.0000034230233672	0.000363362564367	0.072,0.004,0.074	0.015,0.073,0.009	0.018
26705	ENSG00000102890	ELMO3	chr16	+	67201410	67201548	67201410	67201435	67201519	67201548	26705	0,0,1	23,18,30	2,1,6	16,17,19	233	149	0.000848901885696	0.0225689450169	0.0,0.0,0.021	0.074,0.036,0.168	-0.086
26873	ENSG00000248712	CCDC153	chr11	-	119193150	119193631	119193150	119193243	119193594	119193631	26873	1,1,2	2,2,1	5,10,2	1,0,0	500	149	0.000000162924824298	0.000027230359523	0.13,0.13,0.373	0.598,1.0,1.0	-0.655
26908	ENSG00000116791	CRYZ	chr1	-	74706898	74707201	74706898	74706994	74707102	74707201	26908	6,8,7	378,406,355	13,19,21	349,361,414	257	149	0.000205483605879	0.00794032370582	0.009,0.011,0.011	0.021,0.03,0.029	-0.016
26966	ENSG00000135473	PAN2	chr12	-	56319277	56319764	56319277	56319487	56319620	56319764	26966	5,2,10	22,12,6	1,1,1	8,12,12	282	149	0.00141633957889	0.0332339779677	0.107,0.081,0.468	0.062,0.042,0.042	0.17
26993	ENSG00000154845	PPP4R1	chr18	-	9593767	9594256	9593767	9593874	9594128	9594256	26993	26,14,31	3,0,0	16,29,21	5,2,4	403	149	0.00178073860761	0.0389094108605	0.762,1.0,1.0	0.542,0.843,0.66	0.239
27002	ENSG00000185009	AP3M1	chr10	-	74150379	74150842	74150379	74150464	74150754	74150842	27002	1,5,3	0,0,0	0,3,3	2,0,2	439	149	0.000124675279823	0.00553294953003	1.0,1.0,1.0	0.0,1.0,0.337	0.554
27003	ENSG00000185009	AP3M1	chr10	-	74150379	74150842	74150379	74150495	74150754	74150842	27003	1,4,3	0,2,0	0,3,1	9,9,4	408	149	0.0000242560703467	0.00165056783454	1.0,0.422,1.0	0.0,0.109,0.084	0.743
27024	ENSG00000148660	CAMK2G	chr10	-	73872988	73873480	73872988	73873083	73873389	73873480	27024	8,14,7	4,3,5	6,3,5	1,0,1	455	149	0.00148538346985	0.0342910012668	0.396,0.604,0.314	0.663,1.0,0.621	-0.323
27084	ENSG00000065809	FAM107B	chr10	-	14530021	14530515	14530021	14530186	14530331	14530515	27084	5,7,4	1,3,2	4,1,1	0,0,0	294	149	0.0000202225645612	0.00142706393866	0.717,0.542,0.503	1.0,1.0,1.0	-0.413
27120	ENSG00000103342	GSPT1	chr16	-	11875760	11876171	11875760	11875929	11876085	11876171	27120	60,243,121	942,900,812	57,66,68	907,863,909	305	149	0.00000000210450012972	0.000000707525250326	0.03,0.117,0.068	0.03,0.036,0.035	0.038
27122	ENSG00000103342	GSPT1	chr16	-	11886476	11886904	11886476	11886611	11886776	11886904	27122	75,256,131	1742,1522,1506	71,84,78	1395,1468,1544	314	149	0.00000102460776297	0.000131315201191	0.02,0.074,0.04	0.024,0.026,0.023	0.02
27126	ENSG00000103342	GSPT1	chr16	-	11897839	11898014	11897839	11897881	11897993	11898014	27126	96,265,114	2609,2929,2625	86,97,86	2670,2581,2733	261	149	0.0000100486642789	0.000822896346966	0.021,0.049,0.024	0.018,0.021,0.018	0.012
27163	ENSG00000111788	NA	chr12	+	9309968	9310441	9309968	9310020	9310338	9310441	27163	7,9,14	3,6,8	6,3,5	11,12,12	467	149	0.000344023759397	0.0117114746915	0.427,0.324,0.358	0.148,0.074,0.117	0.257
27180	ENSG00000092841	MYL6	chr12	+	56160257	56160670	56160257	56160320	56160625	56160670	27180	679,634,524	155,133,78	417,388,457	150,139,186	454	149	0.000000157329724249	0.0000264499030532	0.59,0.61,0.688	0.477,0.478,0.446	0.162
27209	ENSG00000100075	SLC25A1	chr22	-	19176420	19176633	19176420	19176494	19176577	19176633	27209	63,62,44	344,294,289	80,83,104	298,277,358	232	149	0.000759821369786	0.020820416825	0.105,0.119,0.089	0.147,0.161,0.157	-0.051
27275	ENSG00000171928	TVP23B	chr17	+	18789034	18789433	18789034	18789051	18789352	18789433	27275	66,67,92	22,26,22	49,51,47	27,46,60	450	149	0.0000110331455369	0.000880802512415	0.498,0.46,0.581	0.375,0.269,0.206	0.23
27280	ENSG00000228300	FAM174C	chr19	+	1276092	1277299	1276092	1276332	1277182	1277299	27280	16,19,20	0,0,0	47,22,40	3,2,1	999	149	0.000242188279226	0.00901268362016	1.0,1.0,1.0	0.7,0.621,0.856	0.274
27321	ENSG00000213614	HEXA	chr15	-	72345676	72346038	72345676	72345776	72345965	72346038	27321	48,31,28	3,1,3	88,72,82	0,1,1	338	149	0.00211565448575	0.0434878420375	0.876,0.932,0.804	1.0,0.969,0.973	-0.11
27342	ENSG00000114353	GNAI2	chr3	+	50257499	50258166	50257499	50257714	50258023	50258166	27342	4,1,2	0,0,0	0,3,1	1,0,2	458	149	0.000699027613128	0.0196249599049	1.0,1.0,1.0	0.0,1.0,0.14	0.62
27363	ENSG00000089775	ZBTB25	chr14	-	64502652	64503127	64502652	64502815	64502900	64503127	27363	8,3,6	7,10,6	0,0,2	6,4,10	234	149	0.0000223393218147	0.00154216864122	0.421,0.16,0.389	0.0,0.0,0.113	0.286
27398	ENSG00000166226	CCT2	chr12	+	69589578	69589976	69589578	69589687	69589844	69589976	27398	2,5,3	5,2,2	2,7,2	0,0,1	306	149	0.0000113714925168	0.000895309245538	0.163,0.549,0.422	1.0,1.0,0.493	-0.453
27416	ENSG00000168096	ANKS3	chr16	-	4701433	4702242	4701433	4701543	4701977	4702242	27416	11,9,8	4,1,0	8,11,8	0,0,0	583	149	0.00193375921053	0.0412439091321	0.413,0.697,1.0	1.0,1.0,1.0	-0.297
27429	ENSG00000125207	PIWIL1	chr12	+	130342230	130342669	130342230	130342388	130342579	130342669	27429	9,13,12	2,0,4	3,6,6	0,0,0	340	149	0.000500126471033	0.0153045739851	0.664,1.0,0.568	1.0,1.0,1.0	-0.256
27447	ENSG00000234608	MAPKAPK5-AS1	chr12	-	111840332	111841897	111840332	111840477	111841704	111841897	27447	1364,1381,1257	8,4,12	1487,1351,1560	4,0,3	1376	149	0.000249146102813	0.00917602528144	0.949,0.974,0.919	0.976,1.0,0.983	-0.039
27466	ENSG00000175727	MLXIP	chr12	+	122138447	122138938	122138447	122138551	122138814	122138938	27466	0,6,22	24,32,35	5,1,0	26,22,27	412	149	0.00133228295978	0.0319434957974	0.0,0.064,0.185	0.065,0.016,0.0	0.056
27468	ENSG00000111707	SUDS3	chr12	+	118380161	118380421	118380161	118380231	118380388	118380421	27468	24,29,31	3,1,3	19,18,19	0,0,0	306	149	0.000833425606063	0.0222610316087	0.796,0.934,0.834	1.0,1.0,1.0	-0.145
27519	ENSG00000126012	KDM5C	chrX	-	53215795	53216197	53215795	53215995	53216073	53216197	27519	3,0,1	2,5,1	2,6,4	0,0,0	227	149	0.000000000194233074069	0.0000000816350184837	0.496,0.0,0.396	1.0,1.0,1.0	-0.703
27522	ENSG00000176871	WSB2	chr12	-	118060741	118061211	118060741	118060834	118061035	118061211	27522	7,7,6	3,14,0	5,15,2	1,0,0	350	149	0.0000408770475591	0.0024512546397	0.498,0.176,1.0	0.68,1.0,1.0	-0.335
27526	ENSG00000170291	ELP5	chr17	+	7258587	7258931	7258587	7258683	7258825	7258931	27526	29,25,22	109,91,73	12,7,13	83,69,103	291	149	0.000415284295213	0.013518024097	0.12,0.123,0.134	0.069,0.049,0.061	0.066
27534	ENSG00000189046	ALKBH2	chr12	-	109092506	109093472	109092506	109092937	109093261	109093472	27534	231,183,212	11,0,2	205,184,262	2,0,0	473	149	0.000716835272995	0.0200265416444	0.869,1.0,0.971	0.97,1.0,1.0	-0.043
27557	ENSG00000139437	TCHP	chr12	+	109914205	109915546	109914205	109914549	109915402	109915546	27557	595,590,565	2,4,8	487,497,580	0,2,0	1002	149	0.00101434441645	0.0258608059074	0.978,0.956,0.913	1.0,0.974,1.0	-0.042
27568	ENSG00000183495	EP400	chr12	+	131991406	131991675	131991406	131991456	131991599	131991675	27568	5,11,6	0,3,3	4,4,3	0,0,0	292	149	0.000253217528783	0.00931387785351	1.0,0.652,0.505	1.0,1.0,1.0	-0.281
27574	ENSG00000105778	AVL9	chr7	+	32575726	32576072	32575726	32575824	32575954	32576072	27574	11,6,2	2,0,0	6,7,5	6,2,4	279	149	0.0000650157659339	0.00340320620951	0.746,1.0,1.0	0.348,0.651,0.4	0.449
27602	ENSG00000164855	TMEM184A	chr7	-	1549819	1550198	1549819	1549885	1550122	1550198	27602	2,3,3	0,0,0	2,7,2	0,1,5	386	149	0.00056762351522	0.0167762978955	1.0,1.0,1.0	1.0,0.73,0.134	0.379
27640	ENSG00000174371	EXO1	chr1	+	241848730	241849205	241848730	241849027	241849111	241849205	27640	2,9,3	2,3,1	9,3,7	0,1,0	233	149	0.000194879822587	0.00765063918892	0.39,0.657,0.657	1.0,0.657,1.0	-0.318
27753	ENSG00000159335	PTMS	chr12	+	6769920	6770214	6769920	6769999	6770165	6770214	27753	471,496,458	48,0,0	466,419,580	0,2,0	315	149	0.000000119954058908	0.0000211622654543	0.823,1.0,1.0	1.0,0.99,1.0	-0.056
27756	ENSG00000159335	PTMS	chr12	+	6769920	6770214	6769920	6769999	6770174	6770214	27756	492,504,483	0,140,0	487,436,594	0,0,0	324	149	0.0000474979818271	0.00270514147186	1.0,0.623,1.0	1.0,1.0,1.0	-0.126
27772	ENSG00000134884	ARGLU1	chr13	-	106557047	106559657	106557047	106557128	106559431	106559657	27772	10333,10024,9033	43,0,0	9376,9069,11427	0,0,0	2452	149	0.0000742596398701	0.00374310495148	0.936,1.0,1.0	1.0,1.0,1.0	-0.021
27805	ENSG00000123064	DDX54	chr12	-	113176862	113177093	113176862	113176935	113177051	113177093	27805	3,1,2	87,90,61	7,12,11	77,96,108	265	149	0.0000519515946767	0.00284773802015	0.019,0.006,0.018	0.049,0.066,0.054	-0.042
27838	ENSG00000130787	HIP1R	chr12	+	122855830	122856046	122855830	122855903	122856039	122856046	27838	299,261,302	0,75,0	219,237,255	0,0,0	285	149	0.0000504507906672	0.00280257693725	1.0,0.645,1.0	1.0,1.0,1.0	-0.118
27877	ENSG00000130935	NOL11	chr17	+	67738121	67739010	67738121	67738355	67738951	67739010	27877	16,30,23	0,0,0	28,25,29	2,0,6	745	149	0.000011971592224	0.000929750287397	1.0,1.0,1.0	0.737,1.0,0.492	0.257
27878	ENSG00000111321	LTBR	chr12	+	6385118	6385454	6385118	6385147	6385276	6385454	27878	573,503,573	0,0,0	519,540,635	50,0,0	278	149	0.0000000253320369126	0.00000572619050591	1.0,1.0,1.0	0.848,1.0,1.0	0.051
27882	ENSG00000111321	LTBR	chr12	+	6385458	6386162	6385458	6385947	6386065	6386162	27882	71,89,85	1,7,7	117,84,86	2,0,0	267	149	0.0000258559155542	0.00173873427421	0.975,0.876,0.871	0.97,1.0,1.0	-0.083
27884	ENSG00000111321	LTBR	chr12	+	6388384	6388825	6388384	6388505	6388799	6388825	27884	65,67,71	189,160,148	45,24,41	168,150,181	443	149	0.0000510365988922	0.00281045471356	0.104,0.123,0.139	0.083,0.051,0.071	0.054
27885	ENSG00000110958	PTGES3	chr12	-	56665631	56666266	56665631	56665787	56666203	56666266	27885	21,13,29	1,1,0	14,10,13	4,5,2	565	149	0.00000663022285297	0.000601561171866	0.847,0.774,1.0	0.48,0.345,0.632	0.388
27907	ENSG00000123349	PFDN5	chr12	+	53295558	53296275	53295558	53295948	53296243	53296275	27907	69,34,63	4,5,0	67,47,85	0,0,0	444	149	0.0000564764841982	0.00303363825424	0.853,0.695,1.0	1.0,1.0,1.0	-0.151
27922	ENSG00000094914	AAAS	chr12	-	53320564	53321257	53320564	53320692	53321093	53321257	27922	79,96,62	0,0,0	63,75,63	4,1,2	550	149	0.00177483305402	0.0388695238957	1.0,1.0,1.0	0.81,0.953,0.895	0.114
27967	ENSG00000285238	NA	chr12	-	6563314	6563764	6563314	6563514	6563613	6563764	27967	235,160,120	166,112,143	343,162,523	89,115,121	248	149	0.000733623166638	0.0203365180432	0.46,0.462,0.335	0.698,0.458,0.722	-0.207
27969	ENSG00000285238	NA	chr12	-	6566528	6566818	6566528	6566617	6566776	6566818	27969	234,154,127	1018,1024,1143	317,141,491	774,829,969	308	149	0.00000000309926218023	0.000000962792533815	0.1,0.068,0.051	0.165,0.076,0.197	-0.073
27976	ENSG00000285238	NA	chr12	-	6580581	6581080	6580581	6580699	6581043	6581080	27976	247,183,149	7,5,5	369,193,534	5,1,1	493	149	0.000245293320896	0.00906918901838	0.914,0.917,0.9	0.957,0.983,0.994	-0.068
27991	ENSG00000285238	NA	chr12	-	6600336	6600669	6600336	6600356	6600533	6600669	27991	28,19,31	83,97,96	14,23,12	93,116,121	326	149	0.00220189871196	0.0448860664678	0.134,0.082,0.129	0.064,0.083,0.043	0.052
27997	ENSG00000111642	CHD4	chr12	-	6580581	6581080	6580581	6580679	6581043	6581080	27997	256,168,127	9,15,19	376,187,526	8,7,11	513	149	0.0000632828354153	0.00332889253492	0.892,0.765,0.66	0.932,0.886,0.933	-0.145
28012	ENSG00000106009	BRAT1	chr7	-	2539785	2541052	2539785	2539888	2540770	2541052	28012	17,11,10	0,0,1	7,8,10	4,0,1	1031	149	0.000752502779806	0.0207391797945	1.0,1.0,0.591	0.202,1.0,0.591	0.266
28014	ENSG00000106009	BRAT1	chr7	-	2539785	2541052	2539785	2539907	2540978	2541052	28014	35,46,42	0,4,2	29,27,37	0,0,0	1220	149	0.000366636909485	0.0123131408614	1.0,0.584,0.719	1.0,1.0,1.0	-0.232
28019	ENSG00000215021	PHB2	chr12	-	6966925	6968021	6966925	6967059	6967170	6968021	28019	13,4,12	3,2,2	8,8,9	0,0,0	260	149	0.0000209535782675	0.00146777761491	0.713,0.534,0.775	1.0,1.0,1.0	-0.326
28066	ENSG00000135486	HNRNPA1	chr12	+	54282799	54283086	54282799	54282874	54283078	54283086	28066	1222,1337,1276	2947,2768,2693	2141,1913,2244	5720,5521,7052	353	149	0.00116703949581	0.0288779123725	0.149,0.169,0.167	0.136,0.128,0.118	0.034
28091	ENSG00000135486	HNRNPA1	chr12	+	54283490	54283967	54283490	54283826	54283895	54283967	28091	144521,130097,113432	0,2573,0	204715,189917,233095	0,0,0	218	149	0.0000479847693257	0.00272247787582	1.0,0.972,1.0	1.0,1.0,1.0	-0.009
28103	ENSG00000197858	GPAA1	chr8	+	144085042	144085446	144085042	144085138	144085333	144085446	28103	12,8,9	11,13,0	7,6,4	0,0,0	344	149	0.000000246778718571	0.0000391829765376	0.321,0.21,1.0	1.0,1.0,1.0	-0.49
28173	ENSG00000177084	POLE	chr12	-	132641017	132641851	132641017	132641383	132641646	132641851	28173	2,9,12	0,0,0	12,12,9	1,0,5	412	149	0.000935090991003	0.0242292842456	1.0,1.0,1.0	0.813,1.0,0.394	0.264
28205	ENSG00000111229	ARPC3	chr12	-	110436109	110436683	110436109	110436201	110436664	110436683	28205	2602,2217,2187	10,0,0	2603,2088,2520	41,0,57	612	149	0.000000000000000999200722163	0.00000000000142785783197	0.984,1.0,1.0	0.939,1.0,0.915	0.043
28257	ENSG00000139613	SMARCC2	chr12	-	56169528	56169838	56169528	56169695	56169775	56169838	28257	103,290,62	3691,3843,3392	52,59,71	3180,3461,3988	229	149	0.000000000016903922706	0.00000000947282570466	0.018,0.047,0.012	0.011,0.011,0.011	0.015
28261	ENSG00000139613	SMARCC2	chr12	-	56172238	56172701	56172238	56172490	56172584	56172701	28261	51,14,10	182,216,189	9,13,11	204,197,243	243	149	0.000188004779361	0.00747321860879	0.147,0.038,0.031	0.026,0.039,0.027	0.041
28266	ENSG00000139613	SMARCC2	chr12	-	56178403	56178847	56178403	56178549	56178809	56178847	28266	29,30,45	0,0,0	19,49,39	0,3,7	409	149	0.0000118706184573	0.00092694610795	1.0,1.0,1.0	1.0,0.856,0.67	0.158
28293	ENSG00000160949	TONSL	chr8	-	144440020	144440374	144440020	144440210	144440350	144440374	28293	13,2,2	249,236,253	27,16,14	273,317,306	289	149	0.0000761349961572	0.00380408774506	0.026,0.004,0.004	0.049,0.025,0.023	-0.021
28307	ENSG00000160949	TONSL	chr8	-	144443944	144444275	144443944	144444046	144444179	144444275	28307	173,204,174	0,4,4	208,206,265	21,8,8	282	149	0.000052461922726	0.00286684847325	1.0,0.964,0.958	0.84,0.932,0.946	0.068
28317	ENSG00000257727	CNPY2	chr12	-	56314649	56315242	56314649	56314959	56315129	56315242	28317	52,33,24	3,7,3	36,26,46	1,2,0	319	149	0.000635900321774	0.0182653579862	0.89,0.688,0.789	0.944,0.859,1.0	-0.145
28326	ENSG00000004700	RECQL	chr12	-	21501307	21501669	21501307	21501372	21501462	21501669	28326	73,84,93	21,18,20	85,117,101	15,4,10	239	149	0.000651549441489	0.0186306992399	0.684,0.744,0.744	0.779,0.948,0.863	-0.139
28386	ENSG00000176454	LPCAT4	chr15	-	34360911	34361532	34360911	34361229	34361399	34361532	28386	49,49,71	41,26,51	49,56,49	63,77,87	319	149	0.0000623666357138	0.00330081194204	0.358,0.468,0.394	0.266,0.254,0.208	0.164
28405	ENSG00000126746	ZNF384	chr12	-	6688166	6688689	6688166	6688226	6688616	6688689	28405	384,399,435	13,18,15	298,396,376	0,6,7	539	149	0.0000496120298021	0.00279116498375	0.891,0.86,0.889	1.0,0.948,0.937	-0.082
28416	ENSG00000170421	KRT8	chr12	-	52900587	52901019	52900587	52900683	52900855	52901019	28416	2752,2121,2038	0,0,0	1652,3308,2155	0,123,0	321	149	0.0000000000000303090885723	0.0000000000320827315332	1.0,1.0,1.0	1.0,0.926,1.0	0.025
