ID...1	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...14	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
73395	ENSG00000143549	TPM3	chr1	-	154172083	154172104	154172907	154172932	154170706	154170711	154176114	154176248	73395	0,1,48	4,2,2	0,0,0	4,1,6	174	170	0.0000251309004721	0.0011500889035	0.0,0.328,0.959	0.0,0.0,0.0	0.429
73396	ENSG00000143549	TPM3	chr1	-	154172083	154172104	154172907	154173095	154170706	154170711	154176114	154176248	73396	0,1,1	4,2,2	9,5,1	4,1,6	298	170	0.000492596574164	0.012506092427	0.0,0.222,0.222	0.562,0.74,0.087	-0.315
73401	ENSG00000143549	TPM3	chr1	-	154172907	154172932	154173155	154173199	154170706	154170711	154176114	154176248	73401	3,5,18	0,1,48	6,3,9	0,0,0	193	174	0.0000339040188526	0.00145790290744	1.0,0.818,0.253	1.0,1.0,1.0	-0.31
73407	ENSG00000143549	TPM3	chr1	-	154172915	154172932	154173104	154173199	154170407	154170469	154176114	154176248	73407	42,47,60	0,0,48	39,64,70	0,0,0	244	166	0.000524923081603	0.0131408457542	1.0,1.0,0.46	1.0,1.0,1.0	-0.18
73422	ENSG00000143549	TPM3	chr1	-	154176114	154176248	154182987	154183211	154173083	154173201	154183608	154183816	73422	324,335,299	21832,21090,22541	97,101,107	19183,19249,22747	298	283	0.000484142286436	0.0123334706422	0.014,0.015,0.012	0.005,0.005,0.004	0.009
73439	ENSG00000197170	PSMD12	chr17	-	67350233	67350336	67357302	67357391	67348549	67348654	67366411	67366605	73439	4,1,0	0,3,2	1,2,2	0,1,0	238	252	0.00126610369088	0.026159392552	1.0,0.261,0.0	1.0,0.679,1.0	-0.473
73441	ENSG00000197170	PSMD12	chr17	-	67350233	67350336	67357302	67357584	67348549	67348654	67366411	67366605	73441	7,2,0	0,3,2	1,2,4	0,1,0	298	252	0.00190704359854	0.0358054827268	1.0,0.361,0.0	1.0,0.628,1.0	-0.422
73486	ENSG00000120756	PLS1	chr3	+	142597236	142597348	142654538	142654815	142596454	142596509	142664201	142664307	73486	107,103,125	2,27,10	89,75,78	3,4,3	261	298	0.00240351063183	0.0426161261937	0.984,0.813,0.935	0.971,0.955,0.967	-0.054
73552	ENSG00000120756	PLS1	chr3	+	142619452	142619638	142654538	142654815	142597236	142597348	142664201	142664307	73552	0,0,4	2,5,7	2,1,2	0,0,1	298	298	0.000000439441252942	0.0000400126955134	0.0,0.0,0.364	1.0,1.0,0.667	-0.768
73566	ENSG00000120756	PLS1	chr3	+	142619545	142619638	142654538	142654815	142596454	142596509	142664201	142664307	73566	0,0,2	2,27,10	2,2,1	3,4,3	242	298	0.0022698416199	0.0407456968645	0.0,0.0,0.198	0.451,0.381,0.291	-0.308
73573	ENSG00000120756	PLS1	chr3	+	142619545	142619638	142654538	142654768	142597236	142597348	142664201	142664307	73573	1,1,0	0,3,3	2,1,1	0,0,0	242	298	0.00000432115583382	0.000269740913876	1.0,0.291,0.0	1.0,1.0,1.0	-0.57
73574	ENSG00000120756	PLS1	chr3	+	142619545	142619638	142654538	142654815	142597236	142597348	142664201	142664307	73574	1,1,0	2,5,7	2,1,1	0,0,1	242	298	0.000000073108561538	0.00000910389530895	0.381,0.198,0.0	1.0,1.0,0.552	-0.658
73591	ENSG00000120756	PLS1	chr3	+	142634227	142634451	142654538	142654768	142597236	142597348	142664201	142664307	73591	2,2,4	0,3,3	1,3,1	0,0,0	298	298	0.000274314776741	0.0079207941834	1.0,0.4,0.571	1.0,1.0,1.0	-0.343
73592	ENSG00000120756	PLS1	chr3	+	142634227	142634451	142654538	142654815	142597236	142597348	142664201	142664307	73592	2,2,4	2,5,7	1,3,1	0,0,1	298	298	0.0000130733586232	0.000668016907581	0.5,0.286,0.364	1.0,1.0,0.5	-0.45
73636	ENSG00000120756	PLS1	chr3	+	142643417	142643539	142654538	142654768	142597236	142597348	142664201	142664307	73636	1,1,10	0,3,3	3,8,2	0,0,0	271	298	0.00226513403275	0.0406913499401	1.0,0.268,0.786	1.0,1.0,1.0	-0.315
73637	ENSG00000120756	PLS1	chr3	+	142643417	142643539	142654538	142654815	142597236	142597348	142664201	142664307	73637	1,1,10	2,5,7	3,8,2	0,0,1	271	298	0.00000146712613613	0.000109324869307	0.355,0.18,0.611	1.0,1.0,0.687	-0.514
73648	ENSG00000120756	PLS1	chr3	+	142652425	142652597	142654538	142654815	142597236	142597348	142664201	142664307	73648	19,38,54	2,5,7	19,24,34	0,0,1	298	298	0.0000600320188761	0.00232638480829	0.905,0.884,0.885	1.0,1.0,0.971	-0.099
73663	ENSG00000226124	FTCDNL1	chr2	-	199763554	199763672	199844379	199844532	199760549	199760835	199846074	199846170	73663	2,2,5	0,0,0	0,8,0	1,0,4	298	267	0.000567074691999	0.0139864468522	1.0,1.0,1.0	0.0,1.0,0.0	0.667
73706	ENSG00000055147	FAM114A2	chr5	-	154028148	154028283	154034883	154034967	154027175	154027334	154038292	154038866	73706	11,9,4	268,252,288	11,12,21	179,161,214	233	284	0.000174912726904	0.00554869675677	0.048,0.042,0.017	0.07,0.083,0.107	-0.051
73715	ENSG00000270757	HSPE1-MOB4	chr2	+	197501042	197501238	197523623	197523686	197500412	197500439	197535529	197535630	73715	0,0,0	39,28,17	2,6,1	33,18,14	298	212	0.000790500639817	0.0180942754712	0.0,0.0,0.0	0.041,0.192,0.048	-0.094
73720	ENSG00000270757	HSPE1-MOB4	chr2	+	197501077	197501238	197523623	197523686	197500412	197500439	197535529	197535630	73720	0,4,0	39,28,17	7,10,8	33,18,14	298	212	0.00000100557518357	0.0000801819994728	0.0,0.092,0.0	0.131,0.283,0.289	-0.204
73787	ENSG00000100345	MYH9	chr22	-	36288082	36288251	36288255	36288266	36286717	36286846	36288726	36288939	73787	7,2,2	1,0,0	2,2,0	0,3,4	160	298	0.00135853097275	0.027627170271	0.929,1.0,1.0	1.0,0.554,0.0	0.458
73795	ENSG00000100345	MYH9	chr22	-	36288082	36288266	36288314	36288412	36286717	36286846	36288726	36288939	73795	3,4,1	7,2,2	0,0,0	3,5,3	247	298	0.00000010296944275	0.000011990123297	0.341,0.707,0.376	0.0,0.0,0.0	0.475
74003	ENSG00000100345	MYH9	chr22	-	36288735	36288750	36288897	36289087	36288251	36288413	36298918	36299042	74003	0,0,1	11,23,8	25,0,38	8,14,5	298	164	0.000000764622061222	0.0000636950558153	0.0,0.0,0.064	0.632,0.0,0.807	-0.458
74010	ENSG00000100345	MYH9	chr22	-	36288735	36288759	36288897	36289087	36288251	36288413	36298918	36299042	74010	0,0,1	11,23,8	25,0,38	7,14,5	298	173	0.000000775393922847	0.0000645368888654	0.0,0.0,0.068	0.675,0.0,0.815	-0.474
74026	ENSG00000100345	MYH9	chr22	-	36288735	36288762	36288897	36288903	36288251	36288413	36291985	36292234	74026	0,0,0	11,27,8	24,0,35	7,14,5	155	176	0.000000129688823791	0.0000145255365657	0.0,0.0,0.0	0.796,0.0,0.888	-0.561
74027	ENSG00000100345	MYH9	chr22	-	36288735	36288762	36288897	36288939	36288251	36288413	36291985	36292234	74027	0,0,0	11,27,8	25,0,38	7,14,5	191	176	0.000000143167495747	0.0000157080522712	0.0,0.0,0.0	0.767,0.0,0.875	-0.547
74028	ENSG00000100345	MYH9	chr22	-	36288735	36288762	36288897	36289242	36288251	36288413	36291985	36292234	74028	0,0,1	11,27,8	25,0,38	7,14,5	298	176	0.000000643918481313	0.0000549977626017	0.0,0.0,0.069	0.678,0.0,0.818	-0.476
74038	ENSG00000100345	MYH9	chr22	-	36288735	36288807	36288849	36288897	36286717	36286846	36294091	36294298	74038	0,1,0	3,3,1	2,0,4	0,4,2	197	221	0.000581484864003	0.014254765969	0.0,0.272,0.0	1.0,0.0,0.692	-0.473
74141	ENSG00000100345	MYH9	chr22	-	36288897	36289087	36291985	36292027	36288251	36288413	36298918	36299042	74141	26,1,11	0,0,1	0,15,13	25,0,38	191	298	0.00000125991068156	0.0000966440275061	1.0,1.0,0.945	0.0,1.0,0.348	0.532
74330	ENSG00000140694	PARN	chr16	-	14591912	14593378	14599903	14599957	14586317	14586361	14604145	14604226	74330	0,2,2	14,5,8	1,2,7	0,9,0	203	298	0.000414249849429	0.010950324601	0.0,0.37,0.268	1.0,0.246,1.0	-0.536
74392	ENSG00000171530	TBCA	chr5	-	77715223	77715314	77768078	77768124	77708241	77708347	77776204	77776339	74392	2,0,2	0,1,1	0,4,0	4,0,2	195	240	0.00130600590362	0.0268236501905	1.0,0.0,0.711	0.0,1.0,0.0	0.237
74541	ENSG00000090615	GOLGA3	chr12	-	132780685	132780914	132782295	132782493	132777665	132777805	132784163	132784307	74541	294,309,370	7,8,6	256,294,286	14,13,19	298	298	0.000345095345385	0.00953865644598	0.977,0.975,0.984	0.948,0.958,0.938	0.031
74597	ENSG00000257379	NA	chr12	+	53442694	53442733	53443566	53443768	53441740	53441792	53454725	53454869	74597	25,28,30	1,10,2	20,29,25	0,1,2	188	298	0.0020996031623	0.0384994406787	0.975,0.816,0.96	1.0,0.979,0.952	-0.06
74630	ENSG00000257379	NA	chr12	+	53459799	53460132	53460330	53460425	53459271	53459403	53461014	53461143	74630	11,7,6	8,7,3	13,10,13	0,0,2	298	244	0.000000166134578428	0.0000178045178016	0.53,0.45,0.621	1.0,1.0,0.842	-0.414
74632	ENSG00000257379	NA	chr12	+	53459799	53460273	53460330	53460425	53459271	53459403	53461014	53461143	74632	11,7,6	8,7,3	15,4,10	0,0,2	298	244	0.00000107918819003	0.0000852101312456	0.53,0.45,0.621	1.0,1.0,0.804	-0.401
74666	ENSG00000100083	GGA1	chr22	+	37614189	37614274	37616921	37617367	37608724	37608903	37618447	37618546	74666	80,72,93	0,2,0	58,68,37	6,4,2	234	298	0.00102129452713	0.0220611003529	1.0,0.979,1.0	0.925,0.956,0.959	0.046
74667	ENSG00000100083	GGA1	chr22	+	37614189	37614274	37616921	37617371	37608724	37608903	37618447	37618546	74667	80,72,93	0,1,0	58,68,37	2,6,3	234	298	0.00239462274638	0.0424818616173	1.0,0.989,1.0	0.974,0.935,0.94	0.047
74697	ENSG00000122958	VPS26A	chr10	+	69157006	69157163	69158119	69158211	69132897	69133047	69162405	69162512	74697	30,22,33	460,503,535	7,19,6	421,359,427	298	241	0.000280324343166	0.00804684524156	0.05,0.034,0.048	0.013,0.041,0.011	0.022
74725	ENSG00000166347	CYB5A	chr18	-	74263942	74264043	74290887	74291217	74263348	74263477	74291746	74291973	74725	0,1,1	6,1,2	3,3,4	1,3,4	298	250	0.000361131371376	0.00989444807417	0.0,0.456,0.296	0.716,0.456,0.456	-0.292
74747	ENSG00000166347	CYB5A	chr18	-	74266144	74266255	74266342	74266496	74263348	74263477	74291746	74291973	74747	5,1,0	10,1,7	6,5,6	5,0,2	298	260	0.000747810855953	0.0173696148491	0.304,0.466,0.0	0.511,1.0,0.724	-0.488
74756	ENSG00000166347	CYB5A	chr18	-	74266144	74266255	74290887	74291217	74263348	74263477	74291746	74291973	74756	0,1,1	10,1,7	3,3,4	5,0,2	298	260	0.0000306646550459	0.00135050061813	0.0,0.466,0.111	0.344,1.0,0.636	-0.468
74767	ENSG00000166347	CYB5A	chr18	-	74266144	74266384	74290887	74291217	74263348	74263477	74291746	74291973	74767	0,1,1	10,1,7	3,3,4	5,0,2	298	298	0.0000253601656334	0.00115892368242	0.0,0.5,0.125	0.375,1.0,0.667	-0.472
74778	ENSG00000166347	CYB5A	chr18	-	74266144	74266496	74290887	74291217	74263348	74263477	74291746	74291973	74778	0,1,1	11,1,7	3,3,4	9,3,6	298	298	0.000668652638622	0.0159281377631	0.0,0.5,0.125	0.25,0.5,0.4	-0.175
74789	ENSG00000166347	CYB5A	chr18	-	74266342	74266384	74290887	74291217	74263348	74263477	74291746	74291973	74789	0,1,1	4,1,0	3,3,4	2,2,0	298	191	0.0023526772142	0.0419760075854	0.0,0.391,1.0	0.49,0.49,1.0	-0.196
74829	ENSG00000166347	CYB5A	chr18	-	74277913	74278004	74290887	74291217	74263348	74263477	74291746	74291973	74829	0,1,1	20,4,7	3,3,4	18,5,8	298	240	0.000559019626635	0.0138194387466	0.0,0.168,0.103	0.118,0.326,0.287	-0.153
74838	ENSG00000107758	PPP3CB	chr10	-	73479849	73479968	73490478	73490520	73479316	73479517	73495804	73496024	74838	0,0,2	6,8,18	5,3,1	16,10,6	191	268	0.000500698617163	0.0126653218615	0.0,0.0,0.135	0.305,0.296,0.19	-0.219
74839	ENSG00000107758	PPP3CB	chr10	-	73479849	73479992	73490478	73490520	73479316	73479517	73495804	73496024	74839	0,0,2	8,8,21	5,3,1	11,10,5	191	292	0.000114408219337	0.00393049031829	0.0,0.0,0.127	0.41,0.314,0.234	-0.277
74898	ENSG00000114956	DGUOK	chr2	+	73938909	73939021	73950584	73950732	73926825	73927052	73957124	73957240	74898	71,69,47	40,54,37	63,60,70	84,57,88	261	297	0.00291778365699	0.0491015804191	0.669,0.593,0.591	0.46,0.545,0.475	0.124
74928	ENSG00000169139	UBE2V2	chr8	+	48038342	48038458	48041838	48041936	48008441	48008470	48043032	48043181	74928	3,5,4	3,1,1	0,4,0	2,7,8	265	247	0.000105988462268	0.00368699038168	0.482,0.823,0.789	0.0,0.348,0.0	0.582
74959	ENSG00000284707	NA	chr7	-	97969769	97969845	97971923	97972024	97945507	97945615	97972134	97972985	74959	19,5,7	77,47,46	4,3,6	105,91,109	250	225	0.0000123378176552	0.000637833571106	0.182,0.087,0.12	0.033,0.029,0.047	0.093
74966	ENSG00000156831	NSMCE2	chr8	+	125096681	125096753	125099453	125099557	125094467	125094533	125102013	125102146	74966	0,0,3	4,1,0	0,2,1	1,0,0	221	253	0.00142677775181	0.0286838878135	0.0,0.0,1.0	0.0,1.0,1.0	-0.333
74972	ENSG00000069275	NUCKS1	chr1	-	205723906	205723981	205727699	205727742	205720500	205720653	205729571	205729621	74972	92,86,94	61,55,72	140,88,142	26,27,33	192	224	0.000000000120928156377	0.000000031493657844	0.638,0.646,0.604	0.863,0.792,0.834	-0.2
74973	ENSG00000069275	NUCKS1	chr1	-	205723906	205723981	205727699	205727799	205720500	205720653	205729571	205729621	74973	109,103,117	61,55,72	168,106,176	26,27,33	249	224	0.0000000000426374491269	0.0000000123306230115	0.616,0.628,0.594	0.853,0.779,0.828	-0.207
74975	ENSG00000069275	NUCKS1	chr1	-	205723906	205723981	205727699	205727810	205720500	205720653	205729571	205729621	74975	95,87,95	61,55,72	145,89,143	26,27,33	260	224	0.000000000240565678489	0.0000000568385312538	0.573,0.577,0.532	0.828,0.74,0.789	-0.225
74976	ENSG00000069275	NUCKS1	chr1	-	205723906	205723981	205727699	205727824	205720500	205720653	205729571	205729621	74976	110,105,102	61,55,72	153,106,158	26,27,33	274	224	0.000000000227924901175	0.0000000546574068088	0.596,0.609,0.537	0.828,0.762,0.797	-0.215
74977	ENSG00000069275	NUCKS1	chr1	-	205723906	205723981	205727699	205727833	205720500	205720653	205729571	205729621	74977	98,91,93	61,55,72	154,89,143	26,27,33	283	224	0.000000000501609198622	0.000000108474108865	0.56,0.567,0.506	0.824,0.723,0.774	-0.229
74982	ENSG00000069275	NUCKS1	chr1	-	205723922	205723981	205727699	205727742	205720500	205720653	205729571	205729621	74982	92,86,94	61,54,69	140,88,142	26,26,33	192	208	0.000000000205225725303	0.0000000498307606343	0.62,0.633,0.596	0.854,0.786,0.823	-0.205
74983	ENSG00000069275	NUCKS1	chr1	-	205723922	205723981	205727699	205727799	205720500	205720653	205729571	205729621	74983	109,103,117	61,54,69	168,106,176	26,26,33	249	208	0.0000000000745062900265	0.0000000201626924136	0.599,0.614,0.586	0.844,0.773,0.817	-0.212
74985	ENSG00000069275	NUCKS1	chr1	-	205723922	205723981	205727699	205727810	205720500	205720653	205729571	205729621	74985	95,87,95	61,54,69	145,89,143	26,26,33	260	208	0.000000000302959435317	0.0000000693877377138	0.555,0.563,0.524	0.817,0.733,0.776	-0.228
74986	ENSG00000069275	NUCKS1	chr1	-	205723922	205723981	205727699	205727824	205720500	205720653	205729571	205729621	74986	110,105,102	61,54,69	153,106,158	26,26,33	274	208	0.00000000038883318787	0.0000000862026271717	0.578,0.596,0.529	0.817,0.756,0.784	-0.218
74987	ENSG00000069275	NUCKS1	chr1	-	205723922	205723981	205727699	205727833	205720500	205720653	205729571	205729621	74987	98,91,93	61,54,69	154,89,143	26,26,33	283	208	0.000000000619853723904	0.000000130832349947	0.541,0.553,0.498	0.813,0.716,0.761	-0.233
75000	ENSG00000069275	NUCKS1	chr1	-	205723926	205723981	205727699	205727742	205720500	205720653	205729571	205729621	75000	92,86,94	58,52,64	140,88,142	24,26,31	192	204	0.000000000535990363204	0.000000115393960839	0.628,0.637,0.609	0.861,0.782,0.83	-0.2
75001	ENSG00000069275	NUCKS1	chr1	-	205723926	205723981	205727699	205727799	205720500	205720653	205729571	205729621	75001	109,103,117	58,52,64	168,106,176	24,26,31	249	204	0.000000000276149547673	0.0000000638511797807	0.606,0.619,0.6	0.852,0.77,0.823	-0.207
75003	ENSG00000069275	NUCKS1	chr1	-	205723926	205723981	205727699	205727810	205720500	205720653	205729571	205729621	75003	95,87,95	58,52,64	145,89,143	24,26,31	260	204	0.00000000164520430612	0.000000313757949569	0.562,0.568,0.538	0.826,0.729,0.784	-0.224
75004	ENSG00000069275	NUCKS1	chr1	-	205723926	205723981	205727699	205727824	205720500	205720653	205729571	205729621	75004	110,105,102	58,52,64	153,106,158	24,26,31	274	204	0.000000000911279718352	0.000000185085304809	0.585,0.601,0.543	0.826,0.752,0.791	-0.213
75005	ENSG00000069275	NUCKS1	chr1	-	205723926	205723981	205727699	205727833	205720500	205720653	205729571	205729621	75005	98,91,93	58,52,64	154,89,143	24,26,31	283	204	0.0000000033854932191	0.00000058051321869	0.549,0.558,0.512	0.822,0.712,0.769	-0.228
75065	ENSG00000270136	MICOS10-NBL1	chr1	+	19614500	19614594	19623477	19623583	19597067	19597109	19626386	19626476	75065	17,15,6	113,83,77	2,3,9	106,91,109	243	255	0.000195811075047	0.00606663663627	0.136,0.159,0.076	0.019,0.033,0.08	0.08
75066	ENSG00000270136	MICOS10-NBL1	chr1	+	19614500	19614594	19623550	19623583	19597067	19597109	19626386	19626476	75066	17,15,6	24,10,12	2,3,9	37,20,32	243	182	0.0000220329775115	0.00103319307565	0.347,0.529,0.272	0.039,0.101,0.174	0.278
75087	ENSG00000204616	TRIM31	chr6	-	30108052	30108124	30109025	30109124	30105167	30105242	30110447	30110678	75087	30,19,31	129,149,141	5,5,5	59,62,53	248	221	0.0016529950419	0.0320885785608	0.172,0.102,0.164	0.07,0.067,0.078	0.074
75114	ENSG00000123485	HJURP	chr2	-	233847396	233847461	233849762	233849844	233845727	233845820	233852564	233852620	75114	9,5,7	121,131,157	0,1,2	64,96,111	231	214	0.000599802827744	0.0146003763203	0.064,0.034,0.04	0.0,0.01,0.016	0.037
75115	ENSG00000123485	HJURP	chr2	-	233847396	233847461	233849762	233849868	233845727	233845820	233852564	233852620	75115	11,5,7	121,131,157	0,3,1	64,96,111	255	214	0.000773989770599	0.0178153725268	0.071,0.031,0.036	0.0,0.026,0.008	0.035
75116	ENSG00000123485	HJURP	chr2	-	233847396	233847461	233849762	233849892	233845727	233845820	233852564	233852620	75116	11,6,8	121,131,157	0,3,2	64,96,111	279	214	0.00104668319333	0.0225241480349	0.065,0.034,0.038	0.0,0.023,0.014	0.033
75146	ENSG00000255872	NA	chr9	-	37976511	37976796	38015373	38015822	37974621	37974837	38016010	38016131	75146	4,12,9	0,0,0	6,14,15	0,3,4	298	298	0.000812173553637	0.0184948256253	1.0,1.0,1.0	1.0,0.824,0.789	0.129
75160	ENSG00000255872	NA	chr9	-	38013656	38013702	38015373	38015822	37974621	37974837	38016010	38016131	75160	4,12,9	2,5,5	6,14,15	0,0,0	298	195	0.00000000896049467958	0.00000139566187307	0.567,0.611,0.541	1.0,1.0,1.0	-0.427
75190	ENSG00000115307	AUP1	chr2	-	74527211	74527358	74527470	74527856	74526940	74527059	74527939	74528006	75190	23,8,15	4,3,4	15,24,20	2,0,0	298	296	0.000110890638817	0.00383411705183	0.851,0.726,0.788	0.882,1.0,1.0	-0.172
75192	ENSG00000115307	AUP1	chr2	-	74527211	74527358	74527735	74527856	74526940	74527059	74527939	74528006	75192	24,16,15	4,3,4	25,29,23	2,0,0	270	296	0.000101680787347	0.00356401460165	0.868,0.854,0.804	0.932,1.0,1.0	-0.135
75194	ENSG00000115307	AUP1	chr2	-	74527211	74527363	74527470	74527856	74526940	74527059	74527939	74528006	75194	23,8,15	5,3,2	15,24,20	2,0,0	298	298	0.000304447370108	0.00861675888502	0.821,0.727,0.882	0.882,1.0,1.0	-0.151
75196	ENSG00000115307	AUP1	chr2	-	74527211	74527363	74527735	74527856	74526940	74527059	74527939	74528006	75196	24,16,15	5,3,2	25,29,23	2,0,0	270	298	0.000265635964728	0.00773522028819	0.841,0.855,0.892	0.932,1.0,1.0	-0.115
75208	ENSG00000115307	AUP1	chr2	-	74527939	74528006	74528252	74528489	74527735	74527838	74528750	74528935	75208	166,121,229	748,716,712	92,102,121	693,596,801	298	216	0.000118106022832	0.00403748397953	0.139,0.109,0.189	0.088,0.11,0.099	0.047
75218	ENSG00000115307	AUP1	chr2	-	74528252	74528321	74528416	74528489	74527939	74528006	74528750	74528935	75218	167,120,229	14,20,30	92,102,121	30,24,29	222	218	0.000134478153932	0.00446636202643	0.921,0.855,0.882	0.751,0.807,0.804	0.099
75278	ENSG00000188976	NOC2L	chr1	-	946146	946539	948489	948591	945517	945653	951126	951238	75278	0,0,0	102,76,51	3,2,9	101,70,82	251	298	0.000124984643842	0.00421435050897	0.0,0.0,0.0	0.034,0.033,0.115	-0.061
75279	ENSG00000188976	NOC2L	chr1	-	946146	946539	948489	948594	945517	945653	951126	951238	75279	0,3,0	102,76,51	2,2,10	101,70,82	254	298	0.00167358284256	0.0324017544704	0.0,0.044,0.0	0.023,0.032,0.125	-0.045
75283	ENSG00000188976	NOC2L	chr1	-	946146	946545	948489	948591	945517	945653	951126	951238	75283	0,0,0	102,76,51	3,2,9	100,71,82	251	298	0.000125019801228	0.00421435050897	0.0,0.0,0.0	0.034,0.032,0.115	-0.06
75284	ENSG00000188976	NOC2L	chr1	-	946146	946545	948489	948594	945517	945653	951126	951238	75284	0,3,0	102,76,51	2,2,10	100,71,82	254	298	0.00167358071696	0.0324017544704	0.0,0.044,0.0	0.023,0.032,0.125	-0.045
75334	ENSG00000188976	NOC2L	chr1	-	946401	946539	948489	948591	945517	945653	951126	951238	75334	0,0,0	2,3,6	3,2,9	4,10,0	251	287	0.000000047742308773	0.0000062807672922	0.0,0.0,0.0	0.462,0.186,1.0	-0.549
75352	ENSG00000131043	AAR2	chr20	+	36236716	36236782	36236881	36237037	36236477	36236503	36239820	36240625	75352	0,1,0	16,5,9	2,2,1	0,3,4	215	298	0.000207229450359	0.00636140569716	0.0,0.217,0.0	1.0,0.48,0.257	-0.507
75362	ENSG00000173273	TNKS	chr8	+	9770832	9770984	9772349	9772666	9770130	9770262	9776649	9782346	75362	1,2,1	0,0,1	0,0,1	1,1,0	298	298	0.00243339236182	0.0430356855432	1.0,1.0,0.5	0.0,0.0,1.0	0.5
75413	ENSG00000052841	TTC17	chr11	+	43370078	43370385	43373506	43373669	43358953	43359113	43379232	43379322	75413	0,1,0	4,2,7	3,4,2	4,3,4	298	298	0.000018505106246	0.000898643207127	0.0,0.333,0.0	0.429,0.571,0.333	-0.333
75414	ENSG00000052841	TTC17	chr11	+	43370078	43370385	43373509	43373669	43358953	43359113	43379232	43379322	75414	0,1,0	5,2,9	3,4,2	4,3,3	298	298	0.00000758559945579	0.000426771463924	0.0,0.333,0.0	0.429,0.571,0.4	-0.356
75433	ENSG00000156976	EIF4A2	chr3	+	186784428	186784513	186784563	186784696	186783576	186783639	186785882	186786216	75433	16,21,18	967,963,1082	21,24,16	588,549,640	234	282	0.00249783087711	0.0437915948616	0.02,0.026,0.02	0.041,0.05,0.029	-0.018
75514	ENSG00000149273	RPS3	chr11	+	75401639	75401733	75402427	75402446	75400693	75400777	75404671	75404868	75514	68,76,47	2,0,0	63,42,56	6,6,18	243	168	0.00000000143675282782	0.000000277832436551	0.959,1.0,1.0	0.879,0.829,0.683	0.189
75527	ENSG00000149273	RPS3	chr11	+	75402427	75402446	75404202	75404207	75400693	75400777	75404671	75404868	75527	2,0,0	62,51,32	6,6,18	51,43,57	168	154	0.0000000116808468453	0.00000176778064605	0.029,0.0,0.0	0.097,0.113,0.224	-0.135
75559	ENSG00000168724	DNAJC21	chr5	+	34941080	34941183	34944866	34945023	34938857	34939009	34945760	34945803	75559	5,7,5	25,37,27	12,16,11	9,14,10	252	298	0.0000000520091915091	0.00000675429287211	0.191,0.183,0.18	0.612,0.575,0.565	-0.399
75560	ENSG00000168724	DNAJC21	chr5	+	34941080	34941183	34944866	34945024	34938857	34939009	34945760	34945803	75560	5,7,5	26,37,25	12,16,11	9,14,14	252	298	0.000000635373410107	0.0000544258278909	0.185,0.183,0.191	0.612,0.575,0.482	-0.37
75587	ENSG00000168724	DNAJC21	chr5	+	34941101	34941183	34944866	34945023	34938857	34939009	34945760	34945803	75587	5,7,3	25,37,27	9,11,10	9,14,10	231	298	0.00000238141326536	0.000163975620868	0.205,0.196,0.125	0.563,0.503,0.563	-0.368
75588	ENSG00000168724	DNAJC21	chr5	+	34941101	34941183	34944866	34945024	34938857	34939009	34945760	34945803	75588	5,7,3	26,37,25	9,11,10	9,14,14	231	298	0.0000111837624898	0.000590138395302	0.199,0.196,0.134	0.563,0.503,0.48	-0.339
75593	ENSG00000168724	DNAJC21	chr5	+	34944795	34945025	34945721	34945803	34941095	34941183	34950169	34950342	75593	7,6,8	184,180,150	20,14,25	130,136,156	298	231	0.00000103668464602	0.0000821890713511	0.029,0.025,0.04	0.107,0.074,0.11	-0.066
75594	ENSG00000168724	DNAJC21	chr5	+	34944795	34945025	34945760	34945803	34941095	34941183	34950169	34950342	75594	7,6,8	196,172,144	20,14,25	135,139,164	298	192	0.00000230520694455	0.000160093730462	0.022,0.022,0.035	0.087,0.061,0.089	-0.053
75609	ENSG00000087365	SF3B2	chr11	+	66056807	66056955	66057265	66057375	66055537	66055585	66058053	66058100	75609	111,84,110	1598,1565,1566	139,135,150	1463,1439,1628	297	259	0.000867491202444	0.0194858810404	0.057,0.045,0.058	0.077,0.076,0.074	-0.022
75642	ENSG00000111912	NCOA7	chr6	+	125796675	125796797	125803602	125803709	125786136	125786213	125815290	125815404	75642	11,10,19	0,6,2	2,6,2	0,0,0	271	256	0.000290388390224	0.00827931654894	1.0,0.612,0.9	1.0,1.0,1.0	-0.163
75648	ENSG00000144036	EXOC6B	chr2	-	72771672	72771807	72782727	72782969	72741303	72741469	72825797	72826041	75648	3,0,0	1,5,4	2,0,2	0,1,1	298	284	0.00136644582636	0.0277415419329	0.741,0.0,0.0	1.0,0.0,0.656	-0.305
75649	ENSG00000144036	EXOC6B	chr2	-	72771672	72771807	72782897	72782969	72741303	72741469	72825797	72826041	75649	2,0,0	1,5,4	3,0,2	0,1,1	221	284	0.0000719173927495	0.00268805128355	0.72,0.0,0.0	1.0,0.0,0.72	-0.333
75651	ENSG00000144036	EXOC6B	chr2	-	72771712	72771807	72782727	72782969	72741303	72741469	72825797	72826041	75651	3,0,0	1,4,1	2,0,2	0,1,1	298	244	0.00278774720646	0.0474323387968	0.711,0.0,0.0	1.0,0.0,0.621	-0.303
